ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
921,1,307,batt_kup307,1.655677889446367,0.0,1.655677889446367
924,1,308,batt_kup308,1.1169605754689866,0.0,1.1169605754689866
927,1,309,batt_kup309,1.062295707483587,0.0,1.062295707483587
930,1,310,batt_tim310,0.7684657389770819,0.0,0.7684657389770819
933,1,311,batt_tim311,0.42944969063803523,0.0,0.42944969063803523
936,1,312,batt_tim312,0.6837163598453693,0.0,0.6837163598453693
939,1,313,batt_tim313,1.022738278362342,0.0,1.022738278362342
942,1,314,batt_tim314,0.785418333555553,0.0,0.785418333555553
945,1,315,batt_tim315,1.0170839523597288,0.0,1.0170839523597288
948,1,316,batt_tim316,0.5047772289198056,0.0,0.5047772289198056
951,1,317,batt_tim317,0.7063218820472065,0.0,0.7063218820472065
954,1,318,batt_tim318,0.6102948031232998,0.0,0.6102948031232998
957,1,319,batt_tim319,1.2751956718362276,0.0,1.2751956718362276
960,1,320,batt_tim320,0.990708907527931,0.0,0.990708907527931
963,1,321,batt_tim321,0.7232854370037568,0.0,0.7232854370037568
966,1,322,batt_tim322,0.6178214778186747,0.0,0.6178214778186747
969,1,323,batt_tim323,1.1715971895979933,0.0,1.1715971895979933
972,1,324,batt_tim324,1.1697127206241855,0.0,1.1697127206241855
975,1,325,batt_tim325,0.9681245746494448,0.0,0.9681245746494448
978,1,326,batt_tim326,0.6818383818458731,0.0,0.6818383818458731
981,1,327,batt_tim327,0.905968972137237,0.0,0.905968972137237
984,1,328,batt_tim328,1.2281202092234915,0.0,1.2281202092234915
987,1,329,batt_tim329,1.5086468275605929,0.0,1.5086468275605929
990,1,330,batt_tim330,0.4821842566284481,0.0,0.4821842566284481
993,1,331,batt_tim331,1.2751558086083028,0.0,1.2751558086083028
996,1,332,batt_tim332,0.721417858480483,0.0,0.721417858480483
999,1,333,batt_tim333,3.665275308205342,0.0,3.665275308205342
1002,1,334,batt_tim334,1.077422905144877,0.0,1.077422905144877
1005,1,335,batt_tim335,2.299872406609776,0.0,2.299872406609776
1008,1,336,batt_tim336,1.203542461657867,0.0,1.203542461657867
1011,1,337,batt_tim337,1.1132200758556057,0.0,1.1132200758556057
1014,1,338,batt_tim338,1.1828977890051324,0.0,1.1828977890051324
