ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
263,plts_kup88,1,88,solar,0.519100497659951,0.0,0.519100497659951,0.12979810367003883
264,batt_kup88,1,88,battery,0.3023055459567576,0.0,0.3023055459567576,0.062193665471164034
265,pltd_kup89,1,89,diesel,0.045866407679981167,0.9427,-0.8968335923200188,0.017755885806422535
266,plts_kup89,1,89,solar,2.4742163088939786,0.0,2.4742163088939786,0.6186638059979398
267,batt_kup89,1,89,battery,1.440894729994044,0.0,1.440894729994044,0.29643690815116797
268,pltd_kup90,1,90,diesel,0.014704461759987332,0.3022,-0.28749553824001267,0.005692420484827533
269,plts_kup90,1,90,solar,0.7932041657893356,0.0,0.7932041657893356,0.19833627199128065
270,batt_kup90,1,90,battery,0.46193372604937816,0.0,0.46193372604937816,0.09503414177985169
271,pltd_kup91,1,91,diesel,0.013924771413321595,0.2862,-0.2722752285866784,0.005390563998427993
272,plts_kup91,1,91,solar,0.7511593913029491,0.0,0.7511593913029491,0.1878231810673896
273,batt_kup91,1,91,battery,0.43744828467860614,0.0,0.43744828467860614,0.0899967315085629
274,pltd_kup92,1,92,diesel,0.011736222933327965,0.2412,-0.22946377706667204,0.004543310408029426
275,plts_kup92,1,92,solar,0.633108821696013,0.0,0.633108821696013,0.15830523722296397
276,batt_kup92,1,92,battery,0.36869982459936695,0.0,0.36869982459936695,0.07585303244583312
277,pltd_kup93,1,93,diesel,0.05246125397332236,1.0783,-1.0258387460266776,0.020308944667222054
278,plts_kup93,1,93,solar,2.8299873272404277,0.0,2.8299873272404277,0.7076221927034153
279,batt_kup93,1,93,battery,1.6480828324702441,0.0,1.6480828324702441,0.3390619734486629
280,pltd_kup94,1,94,diesel,0.007704392853354738,0.1583,-0.15059560714664527,0.0029825802496343803
281,plts_kup94,1,94,solar,0.4156030883270724,0.0,0.4156030883270724,0.10391920373576208
282,batt_kup94,1,94,battery,0.24203223693483253,0.0,0.24203223693483253,0.04979356313832527
283,pltd_kup95,1,95,diesel,0.0025781552000665843,0.053,-0.05042184479993341,0.0009979922960500682
284,plts_kup95,1,95,solar,0.13565041190850893,0.0,0.13565041190850893,0.03477471027272044
