Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,91,2000.0,2.0713282804393434e-16,1.9409888179655284e-13,Inf
1,92,2000.0,1.8363300088122827e-16,1.8523124433402275e-13,Inf
1,93,2000.0,2.977306192299622e-16,3.3140964043720394e-13,Inf
1,94,2000.0,1.5347845560329298e-16,1.7356505839941974e-13,Inf
1,95,2000.0,1.330502643925148e-16,1.6218992717500205e-13,Inf
1,96,2000.0,1.3338389756931908e-16,1.6231143235516314e-13,Inf
1,97,2000.0,1.4286533224589325e-16,1.6802649881847917e-13,Inf
1,98,2000.0,1.3301405511938564e-16,1.620543429258684e-13,Inf
1,99,2000.0,1.3368919244387388e-16,1.6252391028704814e-13,Inf
1,100,2000.0,1.819428454976058e-16,1.825730172976506e-13,Inf
1,101,2000.0,1.4630741519157436e-16,1.6934101947147895e-13,Inf
1,102,2000.0,1.5159799237153272e-16,1.7242038746020123e-13,Inf
1,103,2000.0,1.6060841827506762e-16,1.759336614089263e-13,Inf
1,104,2000.0,1.7434697196771484e-16,1.80127938513833e-13,Inf
1,105,2000.0,1.46310746537899e-16,1.6935382975588267e-13,Inf
1,106,2000.0,1.3971123281208386e-16,1.650112592042562e-13,Inf
1,107,2000.0,1.3796442896991368e-16,1.653291915798026e-13,Inf
1,108,2000.0,1.4584941709311452e-16,1.6881395806601084e-13,Inf
1,109,2000.0,1.4780268336309949e-16,1.7086773226683213e-13,Inf
1,110,2000.0,1.4238651850840224e-16,1.6662871665418235e-13,Inf
1,111,2000.0,1.5381950304226564e-16,1.7367508008672103e-13,Inf
1,112,2000.0,1.6499856797095862e-16,1.7685126903657337e-13,Inf
1,113,2000.0,2.1164179272870389e-16,1.9069765134731994e-13,Inf
1,114,2000.0,1.4670254480405734e-16,1.7028866323862958e-13,Inf
1,115,2000.0,1.4691877414999119e-16,1.7040867899623669e-13,Inf
1,116,2000.0,1.4911030477417724e-16,1.7143425307160458e-13,Inf
1,117,2000.0,1.74976485307028e-16,1.792825888550409e-13,Inf
1,118,2000.0,1.4866387590002997e-16,1.7137833306482706e-13,Inf
1,119,2000.0,1.44399888967313e-16,1.6906117867933285e-13,Inf
1,120,2000.0,1.505318797553176e-16,1.7223204020436516e-13,Inf
1,121,2000.0,1.7228174317321211e-16,1.7888991916556578e-13,Inf
1,122,2000.0,1.523408811567851e-16,1.7281646553250435e-13,Inf
1,123,2000.0,1.4958087672799843e-16,1.717307075858538e-13,Inf
1,124,2000.0,1.5126357564466203e-16,1.7245243053159902e-13,Inf
1,125,2000.0,1.7549820530274995e-16,1.7962318752274082e-13,Inf
1,126,2000.0,1.544287315130043e-16,1.7354694866249828e-13,Inf
1,127,2000.0,2.1261960851750313e-16,1.9151045458017995e-13,Inf
1,128,2000.0,1.7667473210112442e-16,1.8184117508616434e-13,Inf
1,129,2000.0,1.649521637161668e-16,1.777251312399144e-13,Inf
1,130,2000.0,1.5595292181473267e-16,1.741628588020743e-13,Inf
1,131,2000.0,1.6594704129982663e-16,1.772824624186641e-13,Inf
1,132,2000.0,1.530570597711482e-16,1.7318412912260096e-13,Inf
1,133,2000.0,1.437875249981844e-16,1.693383382557733e-13,Inf
1,134,2000.0,1.6545554621388431e-16,1.775446437151293e-13,Inf
1,135,2000.0,2.0970988901680797e-16,1.9343965391378632e-13,Inf
1,136,2000.0,1.4892363253750462e-16,1.7151321919920914e-13,Inf
1,137,2000.0,1.3695206330580328e-16,1.631833363509173e-13,Inf
1,138,2000.0,1.3762676284656792e-16,1.6295028431464781e-13,Inf
1,139,2000.0,1.7052375874348457e-16,1.793647201829691e-13,Inf
1,140,2000.0,1.3365582590131998e-16,1.6019330393917123e-13,Inf
1,141,2000.0,1.4267630652447376e-16,1.6604911191541795e-13,Inf
1,142,2000.0,1.450781959396642e-16,1.6924943414868945e-13,Inf
1,143,2000.0,1.5277519976345233e-16,1.7332079967109914e-13,Inf
1,144,2000.0,1.462248402745703e-16,1.692126353322837e-13,Inf
1,145,2000.0,1.4654993176626509e-16,1.693026424454758e-13,Inf
1,146,2000.0,1.442213550698816e-16,1.6789115838712862e-13,Inf
1,147,2000.0,1.3380128618395527e-16,1.6118749690556803e-13,Inf
1,148,2000.0,1.3459802128396009e-16,1.6093726813990841e-13,Inf
1,149,2000.0,1.4136884759299406e-16,1.6593286862011984e-13,Inf
1,150,2000.0,1.5604189237106396e-16,1.7459084396329733e-13,Inf
1,151,2000.0,1.446665005708851e-16,1.6731022806735792e-13,Inf
1,152,2000.0,1.5171832647437505e-16,1.7264310120350673e-13,Inf
1,153,2000.0,1.3718318065956878e-16,1.6333126797216103e-13,Inf
1,154,2000.0,1.4401597098831754e-16,1.6760845050070786e-13,Inf
1,155,2000.0,1.4586217197097525e-16,1.6986635979802047e-13,Inf
1,156,2000.0,1.3743561093493203e-16,1.651340401897034e-13,Inf
1,157,2000.0,1.538471870688844e-16,1.7370647643388857e-13,Inf
1,158,2000.0,1.380836220506102e-16,1.6555821040928942e-13,Inf
1,159,2000.0,1.35591005121618e-16,1.6444449968075294e-13,Inf
1,160,2000.0,1.5863424639804296e-16,1.753122288293071e-13,Inf
1,161,2000.0,1.5516064950761336e-16,1.7420216756102202e-13,Inf
1,162,2000.0,1.442496648271298e-16,1.6899707604591628e-13,Inf
1,163,2000.0,1.4308671914211014e-16,1.669455331691651e-13,Inf
1,164,2000.0,1.389721005141026e-16,1.6605604764567751e-13,Inf
1,165,2000.0,1.4322757609516633e-16,1.6725425982148069e-13,Inf
1,166,2000.0,1.4053146267037825e-16,1.6698752094960882e-13,Inf
1,167,2000.0,1.33414677809711e-16,1.6275985056448162e-13,Inf
1,168,2000.0,1.4436354897379766e-16,1.6793134144288285e-13,Inf
1,169,2000.0,2.365576995272314e-16,2.0753252920430123e-13,Inf
1,170,2000.0,1.9477036864336882e-16,1.8805768868825645e-13,Inf
1,171,2000.0,1.817296250849658e-16,1.826270249224194e-13,Inf
1,172,2000.0,1.4312941506139756e-16,1.6699697199817798e-13,Inf
1,173,2000.0,1.6266380839595653e-16,1.7649963438538842e-13,Inf
1,174,2000.0,1.5888013331771616e-16,1.7610164448077042e-13,Inf
1,175,2000.0,1.5244171713351953e-16,1.7287345232912555e-13,Inf
1,176,2000.0,1.4332718927681218e-16,1.6718666290680838e-13,Inf
1,177,2000.0,2.2487227983085365e-16,2.0123735706641025e-13,Inf
1,178,2000.0,1.4739730016676173e-16,1.6966693060971542e-13,Inf
1,179,2000.0,1.430397425461891e-16,1.6805008555035178e-13,Inf
1,180,2000.0,1.5007960157525064e-16,1.7086008606719998e-13,Inf
1,181,2000.0,1.4893107648850996e-16,1.6999341232855805e-13,Inf
1,182,2000.0,1.739580244252491e-16,1.8167904108190848e-13,Inf
1,183,2000.0,1.5502056401841623e-16,1.7369496983450333e-13,Inf
1,184,2000.0,1.4199094218284557e-16,1.6628115078358382e-13,Inf
1,185,2000.0,1.6433275351481113e-16,1.776966662269059e-13,Inf
1,186,2000.0,1.4404757443820885e-16,1.6835537060806279e-13,Inf
1,187,2000.0,1.3728550158625367e-16,1.6409852008214634e-13,Inf
1,188,2000.0,2.9880310030001985e-16,3.3078006691332317e-13,Inf
1,189,2000.0,2.957930776723076e-16,3.214664815511584e-13,Inf
1,190,2000.0,3.4196278856637786e-16,3.8631564630050885e-13,Inf
1,191,2000.0,2.858410265785309e-16,2.5992885587883504e-13,Inf
1,192,2000.0,1.5895994030502148e-16,1.7614080129372396e-13,Inf
1,193,2000.0,1.4994393721537022e-16,1.716200270279658e-13,Inf
1,194,2000.0,1.4430980186013422e-16,1.6785408337156284e-13,Inf
1,195,2000.0,2.2148174652245292e-16,2.0018764899562263e-13,Inf
1,196,2000.0,1.3701047728604884e-16,1.6322050923080297e-13,Inf
1,197,2000.0,1.3956759438505419e-16,1.6568919428020098e-13,Inf
1,198,2000.0,1.6476677866865474e-16,1.791361915807031e-13,Inf
1,199,2000.0,2.341405310028759e-16,2.07083529211271e-13,Inf
1,200,2000.0,2.531955359638731e-16,2.2425090652904653e-13,Inf
1,201,2000.0,1.6191680175455747e-16,1.7763169510763067e-13,Inf
1,202,2000.0,1.3859046288384006e-16,1.6425915176937716e-13,Inf
1,203,2000.0,2.5716452922208966e-16,2.294863859026981e-13,Inf
1,204,2000.0,2.381778477737957e-16,2.094369094450558e-13,Inf
1,205,2000.0,2.534779684524465e-16,2.2460244029720562e-13,Inf
1,206,2000.0,2.1463767888256068e-16,1.9710971286747417e-13,Inf
1,207,2000.0,2.42287087953907e-16,2.1220485253727375e-13,Inf
1,208,2000.0,2.696646732185088e-16,2.4412005387497524e-13,Inf
1,209,2000.0,1.5081811316627064e-16,1.7218254767355537e-13,Inf
1,210,2000.0,2.2148174652164512e-16,2.0018764899561536e-13,Inf
1,211,2000.0,1.4595747128294201e-16,1.694129285971248e-13,Inf
1,212,2000.0,2.1461770312104134e-16,1.8707408047651228e-13,Inf
1,213,2000.0,1.4836261322238422e-16,1.710138669122019e-13,Inf
1,214,2000.0,1.4342815586164948e-16,1.6746968139312073e-13,Inf
1,215,2000.0,1.481360672798506e-16,1.705593626814002e-13,Inf
1,216,2000.0,1.4526168790841184e-16,1.6885331400363212e-13,Inf
1,217,2000.0,1.5304539673372974e-16,1.733350656880568e-13,Inf
1,218,2000.0,1.379777218390978e-16,1.635429654217316e-13,Inf
1,219,2000.0,1.4133014623147443e-16,1.6607272408416553e-13,Inf
1,220,2000.0,1.6793691802634563e-16,1.7591456367689748e-13,Inf
1,221,2000.0,1.4845074841596192e-16,1.736083916010213e-13,Inf
1,222,2000.0,1.4704926771338966e-16,1.7240120387032905e-13,Inf
1,223,2000.0,2.75861564031111e-16,2.2545092685056675e-13,Inf
1,224,2000.0,3.0621593828633893e-16,2.879757373817234e-13,Inf
1,225,2000.0,2.442159502559765e-16,2.1302897015925804e-13,Inf
1,226,2000.0,1.818660871644196e-16,1.8118891736267225e-13,Inf
1,227,2000.0,1.4821685510060624e-16,1.7094432230941022e-13,Inf
1,228,2000.0,2.7100035612683e-16,2.186616569858714e-13,Inf
1,229,2000.0,2.388769043617865e-16,2.0966347814328605e-13,Inf
1,230,2000.0,2.8500154622486217e-16,2.3612915136653593e-13,Inf
1,231,2000.0,2.20765152578604e-16,1.9955198723856834e-13,Inf
1,232,2000.0,2.2621230404637027e-16,2.0156194566570053e-13,Inf
1,233,2000.0,1.7468488473870937e-16,1.815073386080797e-13,Inf
1,234,2000.0,2.828005989402321e-16,2.752203360629008e-13,Inf
1,235,2000.0,1.8860699530389394e-16,1.8563465795414792e-13,Inf
1,236,2000.0,1.8128787670003136e-16,1.809648973990413e-13,Inf
1,237,2000.0,1.4206722493645495e-16,1.673833620412346e-13,Inf
1,238,2000.0,2.822772711154257e-16,2.283786975378831e-13,Inf
1,239,2000.0,1.4259984287438078e-16,1.6679845015598854e-13,Inf
1,240,2000.0,1.6931817612103257e-16,1.79023970055141e-13,Inf
1,241,2000.0,1.4341639821867963e-16,1.683283978998327e-13,Inf
1,242,2000.0,1.7942783880245337e-16,1.825265187703421e-13,Inf
1,243,2000.0,1.636453244043582e-16,1.7606050975186433e-13,Inf
1,244,2000.0,2.817920845595835e-16,2.773064837727849e-13,Inf
1,245,2000.0,2.6047679423160257e-16,2.339710288727678e-13,Inf
1,246,2000.0,2.838526444567111e-16,2.833167856311504e-13,Inf
1,247,2000.0,2.9042918992550433e-16,3.07426264627525e-13,Inf
1,248,2000.0,2.5756228325732084e-16,2.3004270610242323e-13,Inf
1,249,2000.0,2.8148378801056784e-16,2.6776428644029855e-13,Inf
1,250,2000.0,2.8177816071234293e-16,2.751442772332257e-13,Inf
1,251,2000.0,2.816904244710443e-16,2.704134406778876e-13,Inf
1,252,2000.0,3.022605342808052e-16,3.501200259266892e-13,Inf
1,253,2000.0,1.403139852793445e-16,1.6538505299753243e-13,Inf
1,254,2000.0,1.4397631993055844e-16,1.678993976873276e-13,Inf
1,255,2000.0,1.4576505490133963e-16,1.6959418760582165e-13,Inf
1,256,2000.0,1.5040556062754282e-16,1.719245198034831e-13,Inf
1,257,2000.0,1.383603619072496e-16,1.6551405112432312e-13,Inf
1,258,2000.0,1.3269387473873586e-16,1.618725185344476e-13,Inf
1,259,2000.0,1.3149882770248845e-16,1.6089674118240087e-13,Inf
1,260,2000.0,1.381923115708859e-16,1.6371215186270082e-13,Inf
1,261,2000.0,1.3404083687267133e-16,1.6051348314444826e-13,Inf
1,262,2000.0,1.528278412363282e-16,1.728077980513207e-13,Inf
1,263,2000.0,1.3822104368461617e-16,1.640139664362804e-13,Inf
1,264,2000.0,2.9161681375811637e-16,3.128687103472048e-13,Inf
1,265,2000.0,2.3567004096128473e-16,2.0793879829479477e-13,Inf
1,266,2000.0,2.979870111551989e-16,3.3226783253663897e-13,Inf
1,267,2000.0,2.904298128894408e-16,3.074704763714723e-13,Inf
1,268,2000.0,3.022472103947715e-16,3.4984691385565775e-13,Inf
1,269,2000.0,2.322086079176669e-16,2.0602704956937494e-13,Inf
1,270,2000.0,2.7708934683138087e-16,2.4985520510179593e-13,Inf
1,271,2000.0,1.304475922551309e-16,1.5787864705945548e-13,Inf
1,272,2000.0,1.4444995313603944e-16,1.6824337209993792e-13,Inf
1,273,2000.0,1.5070960314418787e-16,1.716333506763119e-13,Inf
1,274,2000.0,1.3937789598404313e-16,1.645458456156598e-13,Inf
1,275,2000.0,1.334570583041898e-16,1.6010082202739093e-13,Inf
1,276,2000.0,1.4087176844661212e-16,1.6566897018208355e-13,Inf
1,277,2000.0,1.4189424449862727e-16,1.6641556595815e-13,Inf
1,278,2000.0,1.404943578110617e-16,1.6543682251363436e-13,Inf
1,279,2000.0,1.4831779117992728e-16,1.7346160897274644e-13,Inf
1,280,2000.0,1.3790056430321655e-16,1.6168867498058744e-13,Inf
1,281,2000.0,1.3501863581089677e-16,1.6139412613034629e-13,Inf
1,282,2000.0,1.4197948096699525e-16,1.6502124708436883e-13,Inf
1,283,2000.0,1.605931490468335e-16,1.7422632497668915e-13,Inf
1,284,2000.0,1.3757469612446948e-16,1.6358549185597585e-13,Inf
1,285,2000.0,1.5664068574915674e-16,1.7494100613066792e-13,Inf
1,286,2000.0,1.8064785812251014e-16,1.8335765830651943e-13,Inf
1,287,2000.0,1.3552538724480478e-16,1.6306508668278435e-13,Inf
1,288,2000.0,1.4143035721832612e-16,1.6552116121975075e-13,Inf
1,289,2000.0,2.190837546352904e-16,1.9874065751660637e-13,Inf
1,290,2000.0,1.3931130217708654e-16,1.655906335410448e-13,Inf
1,291,2000.0,2.6609059264789075e-16,2.4239058907868114e-13,Inf
1,292,2000.0,1.647312685133928e-16,1.764648728585403e-13,Inf
1,293,2000.0,2.2303037875193205e-16,1.949121589612588e-13,Inf
1,294,2000.0,1.7163005741590701e-16,1.7834162116726868e-13,Inf
1,295,2000.0,1.4888678780144912e-16,1.7129537209656701e-13,Inf
1,296,2000.0,1.835213045545792e-16,1.819021132829138e-13,Inf
1,297,2000.0,1.3183100567714817e-16,1.612091285079839e-13,Inf
1,298,2000.0,1.4553718876239252e-16,1.6947350137341475e-13,Inf
1,299,2000.0,2.109700575835348e-16,1.9559373743515408e-13,Inf
1,300,2000.0,1.6163604483744488e-16,1.762367026951509e-13,Inf
1,301,2000.0,1.494238146944348e-16,1.7112078752673053e-13,Inf
1,302,2000.0,1.6226958088936282e-16,1.7654595896713643e-13,Inf
1,303,2000.0,1.6606270077965301e-16,1.7795446645225707e-13,Inf
1,304,2000.0,1.5949990152752614e-16,1.757858860361428e-13,Inf
1,305,2000.0,1.7063454786787478e-16,1.7923042035405656e-13,Inf
1,306,2000.0,1.5282319805344568e-16,1.7308561055366736e-13,Inf
1,307,2000.0,2.0326047750281504e-16,1.9098120971155432e-13,Inf
1,308,2000.0,1.6101500621311554e-16,1.763492857697144e-13,Inf
1,309,2000.0,1.5827792838666769e-16,1.7534407043556918e-13,Inf
1,310,2000.0,1.445575107913172e-16,1.6995163799925543e-13,Inf
1,311,2000.0,1.358265818044502e-16,1.6417172968174723e-13,Inf
1,312,2000.0,1.4043161013061279e-16,1.6842010859854111e-13,Inf
1,313,2000.0,1.5169410607593208e-16,1.7436339940538196e-13,Inf
1,314,2000.0,1.4495780740849913e-16,1.702187564246631e-13,Inf
1,315,2000.0,1.5525577168579896e-16,1.744160363721252e-13,Inf
1,316,2000.0,1.3532158447650136e-16,1.6544127617306376e-13,Inf
1,317,2000.0,1.4302931850092802e-16,1.688747503744852e-13,Inf
1,318,2000.0,1.4062088350538404e-16,1.672697033874001e-13,Inf
1,319,2000.0,1.671549854049896e-16,1.7982117633572443e-13,Inf
1,320,2000.0,1.5045984591751437e-16,1.738431002833261e-13,Inf
1,321,2000.0,1.4162450810558455e-16,1.691390790362392e-13,Inf
1,322,2000.0,1.4367001139463057e-16,1.6746978840429963e-13,Inf
1,323,2000.0,1.615375391286624e-16,1.774250687368085e-13,Inf
1,324,2000.0,1.6146176095118772e-16,1.7738455166921695e-13,Inf
1,325,2000.0,1.496614827952015e-16,1.735406031990027e-13,Inf
1,326,2000.0,1.4049702029946615e-16,1.68512466617213e-13,Inf
1,327,2000.0,1.4729747967701383e-16,1.724462390039654e-13,Inf
1,328,2000.0,1.6279003739981863e-16,1.7867468099212257e-13,Inf
1,329,2000.0,1.8708620642377436e-16,1.8634534062279224e-13,Inf
1,330,2000.0,1.3470622853532044e-16,1.651334233680612e-13,Inf
1,331,2000.0,1.6592557906808935e-16,1.798073100496312e-13,Inf
1,332,2000.0,1.4650576641231825e-16,1.6923590335177568e-13,Inf
1,333,2000.0,2.830500988353791e-16,2.619543239535331e-13,Inf
1,334,2000.0,1.562284801359555e-16,1.7535741102281566e-13,Inf
1,335,2000.0,2.445540168268272e-16,2.1414049347511453e-13,Inf
1,336,2000.0,1.6110090816605777e-16,1.7806668123551926e-13,Inf
1,337,2000.0,1.5775312923858049e-16,1.7602385015808449e-13,Inf
1,338,2000.0,1.6199153684354724e-16,1.776726974300576e-13,Inf
1,339,2000.0,1.9105140788525517e-16,1.8680093235767754e-13,Inf
1,340,2000.0,1.6938584299369335e-16,1.7954954505688955e-13,Inf
1,341,2000.0,2.12786981863081e-16,1.9493724646267278e-13,Inf
1,342,2000.0,1.4609233650314798e-16,1.6897521223537533e-13,Inf
1,343,2000.0,1.5280558387238035e-16,1.7358915279756137e-13,Inf
1,344,2000.0,1.7257923422715088e-16,1.8082940438565608e-13,Inf
1,345,2000.0,1.5298114867043427e-16,1.7368374288216724e-13,Inf
1,346,2000.0,1.728525445323861e-16,1.8089070741503366e-13,Inf
1,347,2000.0,2.1779235683388891e-16,1.9620239870834625e-13,Inf
1,348,2000.0,1.4607553289930622e-16,1.6923190593365044e-13,Inf
1,349,2000.0,2.373131587904602e-16,2.0933445001303418e-13,Inf
1,350,2000.0,1.3664888675274773e-16,1.64743785811237e-13,Inf
1,351,2000.0,1.3812430794362735e-16,1.6575138541545616e-13,Inf
1,352,2000.0,1.543665166475376e-16,1.7399746937557252e-13,Inf
1,353,2000.0,1.362359113340876e-16,1.6448568213834065e-13,Inf
1,354,2000.0,1.8128127150612817e-16,1.8440472828349122e-13,Inf
1,355,2000.0,2.1570131155071486e-16,1.9757399547055225e-13,Inf
1,356,2000.0,1.3543886455501293e-16,1.6395301250813897e-13,Inf
1,357,2000.0,1.3958335380181177e-16,1.648973537556996e-13,Inf
1,358,2000.0,1.4528816194427784e-16,1.7058060055966302e-13,Inf
1,359,2000.0,1.3802069034428542e-16,1.6567856575451843e-13,Inf
1,360,2000.0,1.4488492398754436e-16,1.7021478143019418e-13,Inf
1,361,2000.0,1.6093583687624154e-16,1.7797364142271097e-13,Inf
1,362,2000.0,1.5782943671632758e-16,1.768711102433625e-13,Inf
1,363,2000.0,2.0352617307494458e-16,1.923352376008345e-13,Inf
1,364,2000.0,1.4031672792025784e-16,1.6842001613752413e-13,Inf
1,365,2000.0,1.7677057080028184e-16,1.8286468089970715e-13,Inf
1,366,2000.0,1.4906882374491055e-16,1.7328525640695495e-13,Inf
1,367,2000.0,1.5122891752985966e-16,1.7419496261069167e-13,Inf
1,368,2000.0,1.3136619289644826e-16,1.6131950454152497e-13,Inf
1,369,2000.0,1.3637613374429433e-16,1.6609446832980084e-13,Inf
1,370,2000.0,1.3615609955656643e-16,1.6448592660946154e-13,Inf
1,371,2000.0,1.5808419526843165e-16,1.7619678743666915e-13,Inf
1,372,2000.0,1.564218712327797e-16,1.7541225637706497e-13,Inf
1,373,2000.0,1.839355227458706e-16,1.8448565463190777e-13,Inf
1,374,2000.0,2.0129360808690571e-16,1.909475178277543e-13,Inf
1,375,2000.0,1.4196199516129137e-16,1.6641685177758025e-13,Inf
1,376,2000.0,1.4416618906197105e-16,1.6790210803753238e-13,Inf
1,377,2000.0,1.4691339818363676e-16,1.694969064320844e-13,Inf
1,378,2000.0,1.5488207237620473e-16,1.757206143133107e-13,Inf
1,379,2000.0,1.5282414200223393e-16,1.7483324950739156e-13,Inf
1,380,2000.0,1.4303456881418532e-16,1.6992491635342023e-13,Inf
1,381,2000.0,1.3091512393811459e-16,1.6239805258288467e-13,Inf
