ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
193,1,1,0.0,0.0
194,1,1,0.0,0.0
195,1,1,0.0,0.0
196,1,1,0.0,0.0
197,1,1,0.0,0.0
198,1,1,0.0,0.0
199,1,1,0.0,0.0
200,1,1,0.0,0.0
201,1,1,0.0,0.0
202,1,1,0.0,0.0
203,1,1,0.0,0.0
204,1,1,0.0,0.0
205,1,1,0.0,0.0
206,1,1,0.0,0.0
207,1,1,0.0,0.0
208,1,1,0.0,0.0
209,1,1,0.0,0.0
210,1,1,0.0,0.0
211,1,1,0.0,0.0
212,1,1,0.006636278136799539,0.0
213,1,1,0.0,0.0
214,1,1,0.008649975425334619,0.0
215,1,1,0.0,0.0
216,1,1,0.0,0.0
217,1,1,0.0,0.0
218,1,1,0.002376499999999268,0.0
219,1,1,0.0,0.0
220,1,1,0.0,0.0
221,1,1,0.0,0.17555429903252856
222,1,1,0.040103000021034535,0.5354921591948196
223,1,1,0.0,0.0
224,1,1,0.0,0.0
225,1,1,0.0,0.0
226,1,1,0.0,0.0
227,1,1,0.0,0.0
228,1,1,0.04696860000000125,0.0
229,1,1,0.0,0.0
230,1,1,0.0,0.0
231,1,1,0.0,0.0
232,1,1,0.0,0.0
233,1,1,0.0,0.0
234,1,1,0.003425804410643496,0.0
235,1,1,0.0,0.0
236,1,1,0.0017645296938959842,0.0
237,1,1,0.0,0.0
238,1,1,0.0,0.0
239,1,1,0.0,0.0
240,1,1,0.0,0.0
241,1,1,0.0,0.0
242,1,1,0.009561549679446724,0.0
243,1,1,0.0,0.0
244,1,1,0.0,0.0
245,1,1,0.0,0.0
246,1,1,0.0,0.0
247,1,1,0.0,0.0
248,1,1,0.0,0.0
249,1,1,0.0,0.0
250,1,1,0.0,0.0
251,1,1,0.0,0.0
252,1,1,0.0005075000189037925,0.0
253,1,1,0.0,0.0
254,1,1,0.0010459999999999914,0.0
255,1,1,0.0,0.0
256,1,1,0.0,0.0
257,1,1,0.0,0.0
258,1,1,0.0012576666666672947,0.0
259,1,1,0.0,0.0
260,1,1,0.0,0.0
261,1,1,0.0,0.0
262,1,1,0.0020958000000014243,0.0
263,1,1,0.0,0.0
264,1,1,0.035687437313889556,0.0
265,1,1,0.0,0.0
266,1,1,0.08682888652340605,0.0
267,1,1,0.0,0.0
268,1,1,0.0,0.0
269,1,1,0.0,0.0
270,1,1,0.0,0.0
271,1,1,0.0,0.0
272,1,1,0.0,0.0
273,1,1,0.0,0.0
274,1,1,0.0007640000000000147,0.0
275,1,1,0.0,0.0
276,1,1,0.007283241965972645,0.0
277,1,1,0.0,0.0
278,1,1,0.0,0.0
279,1,1,0.0,0.17565877740013897
280,1,1,0.0,0.0
281,1,1,0.0,0.0
282,1,1,0.0,0.0
283,1,1,0.0,0.0
284,1,1,0.004414721826132284,0.0
285,1,1,0.0,0.0
286,1,1,0.0,0.0
287,1,1,0.0,0.0
288,1,1,0.0,0.0
289,1,1,0.0,0.0
290,1,1,0.0,0.0
291,1,1,0.0,0.4936251044584128
292,1,1,0.0,0.0
293,1,1,0.0,0.0
294,1,1,0.0,0.0
295,1,1,0.0,0.0
296,1,1,0.0,0.0
297,1,1,0.0,0.0
298,1,1,0.0,0.0
299,1,1,0.0,0.0
300,1,1,0.0,0.0
301,1,1,0.0,0.0
302,1,1,0.016356657844983476,0.0
303,1,1,0.0,0.0
304,1,1,0.0,0.0
305,1,1,0.0,0.0
306,1,1,0.013586814781219734,0.0
307,1,1,0.0,0.0
308,1,1,0.0,0.0
309,1,1,0.0,0.0
310,1,1,0.011246174858224375,0.0
311,1,1,0.0,0.0
312,1,1,0.0,0.0
313,1,1,0.0,0.0
314,1,1,0.007393351719214708,0.0
315,1,1,0.0,0.0
316,1,1,0.0,0.0
317,1,1,0.0,0.0
318,1,1,0.001052000000000053,0.0
319,1,1,0.0,0.0
320,1,1,0.0,0.0
321,1,1,0.0,0.0
322,1,1,0.0,0.0
323,1,1,0.0,0.0
324,1,1,0.0,0.0
325,1,1,0.0,0.0
326,1,1,0.0,0.0
327,1,1,0.0,0.0
328,1,1,0.011584799576126112,0.0
329,1,1,0.0,0.0
330,1,1,0.005284243681819673,0.0
331,1,1,0.0,0.0
332,1,1,0.0,0.0
333,1,1,0.0,0.0
334,1,1,0.015758303402646095,0.0
335,1,1,0.0,0.0
336,1,1,0.0,0.0
337,1,1,0.0,0.0
338,1,1,0.0,0.0
339,1,1,0.0,0.0
340,1,1,0.0025550000000000295,0.0
341,1,1,0.0,0.0
342,1,1,0.01033553308128779,0.0
343,1,1,0.0,0.0
344,1,1,0.0,0.0
345,1,1,0.0,0.0
346,1,1,0.00940192396227451,0.0
347,1,1,0.0,0.0
348,1,1,0.0,0.0
349,1,1,0.0,0.0
350,1,1,0.0,0.0
351,1,1,0.0,0.0
352,1,1,0.0,0.0
353,1,1,0.0,0.0
354,1,1,0.0,0.0
355,1,1,0.0,0.0
356,1,1,0.0,0.0
357,1,1,0.0,0.0
358,1,1,0.0,0.0
359,1,1,0.0,0.0
360,1,1,0.0,0.0
361,1,1,0.0,0.0
362,1,1,0.0,0.0
363,1,1,0.0,0.0
364,1,1,0.0,0.0
365,1,1,0.0,0.0
366,1,1,0.010530059049841375,0.0
367,1,1,0.0,0.0
368,1,1,0.0,0.0
369,1,1,0.0,0.0
370,1,1,0.0,0.0
371,1,1,0.0,0.0
372,1,1,0.0,0.0
373,1,1,0.0,0.0
374,1,1,0.0,0.0
375,1,1,0.0,0.0
376,1,1,0.0,0.0
377,1,1,0.0,0.0
378,1,1,0.0,0.0
379,1,1,0.0,0.0
380,1,1,0.01118212287334161,0.0
381,1,1,0.0,0.0
382,1,1,0.0,0.0
383,1,1,0.0,0.0
384,1,1,0.0,0.0
385,1,1,0.0,0.0
386,1,1,0.0,0.0
387,1,1,0.0,0.0
388,1,1,0.0,0.0
389,1,1,0.0,0.0
390,1,1,0.0,0.0
391,1,1,0.0,0.0
392,1,1,0.060594465658486696,0.0
393,1,1,0.0,0.0
394,1,1,0.027925131529148994,0.0
395,1,1,0.0,0.0
396,1,1,0.05487125771896849,0.0
397,1,1,0.0,0.0
398,1,1,0.0,0.0
399,1,1,0.0,0.0
400,1,1,0.0,0.0
401,1,1,0.0,0.0
402,1,1,0.0,0.0
403,1,1,0.0,0.0
404,1,1,0.01377930384618353,0.0
405,1,1,0.0,0.0
406,1,1,0.01108488374291483,0.0
407,1,1,0.0,0.0
408,1,1,0.009427477934163042,0.0
409,1,1,0.0,0.0
410,1,1,0.0,0.0
411,1,1,0.0,0.0
412,1,1,0.0,0.0
413,1,1,0.0,0.0
414,1,1,0.0,0.0
415,1,1,0.0,0.0
416,1,1,0.014793880183734648,0.0
417,1,1,0.0,0.0
418,1,1,0.0,0.0
419,1,1,0.0,0.0
420,1,1,0.0,0.0
421,1,1,0.0,0.0
422,1,1,0.0,0.0
423,1,1,0.0,0.0
424,1,1,0.0,0.0
425,1,1,0.0,0.0
426,1,1,0.004495999999999896,0.0
427,1,1,0.0,0.0
428,1,1,0.002243016261847877,0.0
429,1,1,0.0,0.0
430,1,1,0.0,0.0
431,1,1,0.0,0.0
432,1,1,0.0,0.0
433,1,1,0.0,0.0
434,1,1,0.00745450378072024,0.0
435,1,1,0.0,0.0
436,1,1,0.01032975047259212,0.0
437,1,1,0.0,0.0
438,1,1,0.0,0.0
439,1,1,0.0,0.0
440,1,1,0.0,0.0
441,1,1,0.0,0.0
442,1,1,0.0007369999999999738,0.0
443,1,1,0.0,0.0
444,1,1,0.0018024999999980557,0.0
445,1,1,0.0,0.0
446,1,1,0.0,0.0
447,1,1,0.0,0.0
448,1,1,0.002697333333332983,0.0
449,1,1,0.0,0.0
450,1,1,0.0,0.0
451,1,1,0.0,0.0
452,1,1,0.0,0.0
453,1,1,0.0,0.0
454,1,1,0.0,0.0
455,1,1,0.0,0.0
456,1,1,0.0,0.0
457,1,1,0.0,0.0
458,1,1,0.0,0.0
459,1,1,0.0,0.0
460,1,1,0.0,0.0
461,1,1,0.0,0.0
462,1,1,0.0,0.0
463,1,1,0.0,0.0
464,1,1,0.0,0.0
465,1,1,0.0,0.0
466,1,1,0.04291866729678831,0.0
467,1,1,0.0,0.0
468,1,1,0.0216859999999972,0.0
469,1,1,0.0,0.0
470,1,1,0.0,0.0
471,1,1,0.0,0.0
472,1,1,0.0023310000000002426,0.0
473,1,1,0.0,0.0
474,1,1,0.0,0.0
475,1,1,0.0,0.0
476,1,1,0.0,0.0
477,1,1,0.0,0.0
478,1,1,0.0,0.0
479,1,1,0.0,0.0
480,1,1,0.004687253599101937,0.0
481,1,1,0.0,0.0
482,1,1,0.0,0.0
483,1,1,0.0,0.0
484,1,1,0.0,0.0
485,1,1,0.0,0.0
486,1,1,0.0,0.0
487,1,1,0.0,0.0
488,1,1,0.013373771266537004,0.0
489,1,1,0.0,0.0
490,1,1,0.0,0.0
491,1,1,0.0,0.0
492,1,1,0.0,0.0
493,1,1,0.0,0.0
494,1,1,0.0,0.0
495,1,1,0.0,0.0
496,1,1,0.0,0.0
497,1,1,0.0,0.0
498,1,1,0.007146526878882842,0.0
499,1,1,0.0,0.0
500,1,1,0.0,0.0
501,1,1,0.0,0.0
502,1,1,0.0,0.0
503,1,1,0.0,0.0
504,1,1,0.05397352959999801,0.0
505,1,1,0.0,0.0
506,1,1,0.0,0.0
507,1,1,0.0,0.0
508,1,1,0.0,0.0
509,1,1,0.0,0.0
510,1,1,0.0,0.0
511,1,1,0.0,0.0
512,1,1,0.0,0.0
513,1,1,0.0,0.0
514,1,1,0.038086417769373576,0.0
515,1,1,0.0,0.0
516,1,1,0.06400547300987365,0.0
517,1,1,0.0,0.0
518,1,1,0.0,0.0
519,1,1,0.0,0.0
520,1,1,0.05537303616114793,0.0
521,1,1,0.0,0.0
522,1,1,0.0,0.0
523,1,1,0.0,0.0
524,1,1,0.0,0.0
525,1,1,0.0,0.0
526,1,1,0.004694670655430666,0.0
527,1,1,0.0,0.0
528,1,1,0.006896931947069682,0.0
529,1,1,0.0,0.0
530,1,1,0.0,0.0
531,1,1,0.0,0.0
532,1,1,0.0,0.0
533,1,1,0.0,0.0
534,1,1,0.007151379962187426,0.0
535,1,1,0.0,0.0
536,1,1,0.030746266990793535,0.0
537,1,1,0.0,0.0
538,1,1,0.02608492354547181,0.0
539,1,1,0.0,0.0
540,1,1,0.0,0.0
541,1,1,0.0,0.0
542,1,1,0.002519999999998912,0.0
543,1,1,0.0,0.0
544,1,1,0.0,0.0
545,1,1,0.0,0.0
546,1,1,0.0,0.0
547,1,1,0.0,0.0
548,1,1,0.0,0.0
549,1,1,0.0,0.0
550,1,1,0.0,0.0
551,1,1,0.0,0.0
552,1,1,0.0,0.0
553,1,1,0.0,0.0
554,1,1,0.017814007561431765,0.0
555,1,1,0.0,0.0
556,1,1,0.045999799999999445,0.0
557,1,1,0.0,0.0
558,1,1,0.0,0.0
559,1,1,0.0,0.0
560,1,1,0.0,0.0
561,1,1,0.0,0.0
562,1,1,0.0,0.0
563,1,1,0.0,0.0
564,1,1,0.0,0.0
565,1,1,0.0,0.0
566,1,1,0.003716999999998569,0.0
567,1,1,0.0,0.0
568,1,1,0.007595013292493366,0.0
569,1,1,0.0,0.0
570,1,1,0.0,0.0
571,1,1,0.0,0.0
572,1,1,0.07702988782110581,0.0
573,1,1,0.0,0.0
574,1,1,0.027125025204787444,0.0
575,1,1,0.0,0.0
576,1,1,0.06324584183774297,0.0
577,1,1,0.0,0.0
578,1,1,0.06260326111999906,0.0
579,1,1,0.0,0.0
580,1,1,0.0,0.0
581,1,1,0.0,0.0
582,1,1,0.0,0.0
583,1,1,0.0,0.0
584,1,1,0.0034177499999985816,0.0
585,1,1,0.0,0.0
586,1,1,0.009071808836612238,0.0
587,1,1,0.0,0.0
588,1,1,0.0,0.0
589,1,1,0.0,0.0
590,1,1,0.0,0.0
591,1,1,0.0,0.0
592,1,1,0.0,0.0
593,1,1,0.0,0.0
594,1,1,0.0,0.0
595,1,1,0.0,0.0
596,1,1,0.0011660000000000004,0.0
597,1,1,0.0,0.0
598,1,1,0.0007139999999999924,0.0
599,1,1,0.0,0.0
600,1,1,0.0,0.0
601,1,1,0.0,0.0
602,1,1,0.004672825569211003,0.0
603,1,1,0.0,0.0
604,1,1,0.0,0.0
605,1,1,0.0,0.0
606,1,1,0.0009289999999999854,0.0
607,1,1,0.0,0.0
608,1,1,0.0011083333333329459,0.0
609,1,1,0.0,0.0
610,1,1,0.0,0.0
611,1,1,0.0,0.0
612,1,1,0.0,0.0
613,1,1,0.0,0.0
614,1,1,0.004181350954314322,0.0
615,1,1,0.0,0.0
616,1,1,0.0,0.0
617,1,1,0.0,0.0
618,1,1,0.0,0.0
619,1,1,0.0,0.0
620,1,1,0.0,0.0
621,1,1,0.0,0.0
622,1,1,0.009211999999998916,0.0
623,1,1,0.0,0.0
624,1,1,0.0036504999999973885,0.0
625,1,1,0.0,0.0
626,1,1,0.0,0.0
627,1,1,0.0,0.0
628,1,1,0.0026600000000000373,0.0
629,1,1,0.0,0.0
630,1,1,0.0,0.0
631,1,1,0.0,0.0
632,1,1,0.008622246691867619,0.0
633,1,1,0.0,0.0
634,1,1,0.04011314744554881,0.0
635,1,1,0.0,0.0
636,1,1,0.030287746901908323,0.0
637,1,1,0.0,0.0
638,1,1,0.00041299999999983136,0.0
639,1,1,0.0,0.0
640,1,1,0.00037299999999999833,0.0
641,1,1,0.0,0.0
642,1,1,0.0,0.0
643,1,1,0.0,0.0
644,1,1,0.014219983931946036,0.0
645,1,1,0.0,0.0
646,1,1,0.011165529300570107,0.0
647,1,1,0.0,0.0
648,1,1,0.0,0.0
649,1,1,0.0,0.0
650,1,1,0.0,0.0
651,1,1,0.0,0.0
652,1,1,0.0,0.0
653,1,1,0.0,0.0
654,1,1,0.0,0.0
655,1,1,0.0,0.0
656,1,1,0.0,0.0
657,1,1,0.0,0.0
658,1,1,0.0,0.0
659,1,1,0.0,0.0
660,1,1,0.0,0.0
661,1,1,0.0,0.0
662,1,1,0.0,0.0
663,1,1,0.0,0.0
664,1,1,0.003699950736720258,0.0
665,1,1,0.0,0.0
666,1,1,0.0,0.0
667,1,1,0.0,0.0
668,1,1,0.0,0.0
669,1,1,0.0,0.0
670,1,1,0.0009549999999999975,0.0
671,1,1,0.0,0.0
672,1,1,0.0,0.0
673,1,1,0.0,0.0
674,1,1,0.0,0.0
675,1,1,0.0,0.0
676,1,1,0.0,0.0
677,1,1,0.0,0.0
678,1,1,0.0,0.0
679,1,1,0.0,0.0
680,1,1,0.0,0.0
681,1,1,0.0,0.0
682,1,1,0.013021918714555925,0.0
683,1,1,0.0,0.0
684,1,1,0.0,0.0
685,1,1,0.0,0.0
686,1,1,0.0,0.0
687,1,1,0.0,0.0
688,1,1,0.0,0.0
689,1,1,0.0,0.0
690,1,1,0.00046199999999999714,0.0
691,1,1,0.0,0.0
692,1,1,0.0,0.0
693,1,1,0.0,0.0
694,1,1,0.002987671963048298,0.0
695,1,1,0.0,0.0
696,1,1,0.0,0.0
697,1,1,0.0,0.0
698,1,1,0.0,0.0
699,1,1,0.0,0.0
700,1,1,0.0,0.0
701,1,1,0.0,0.0
702,1,1,0.0,0.0
703,1,1,0.0,0.0
704,1,1,0.0,0.0
705,1,1,0.0,0.0
706,1,1,0.0,0.0
707,1,1,0.0,0.0
708,1,1,0.0,0.0
709,1,1,0.0,0.0
710,1,1,0.008716637776124414,0.0
711,1,1,0.0,0.0
712,1,1,0.0,0.0
713,1,1,0.0,0.0
714,1,1,0.0,0.0
715,1,1,0.0,0.0
716,1,1,0.0,0.0
717,1,1,0.0,0.0
718,1,1,0.0,0.0
719,1,1,0.0,0.0
720,1,1,0.03881644234404737,0.0
721,1,1,0.0,0.0
722,1,1,0.04966613440000059,0.0
723,1,1,0.0,0.0
724,1,1,0.045434846880903754,0.0
725,1,1,0.0,0.0
726,1,1,0.01437237183634982,0.0
727,1,1,0.0,0.0
728,1,1,0.0,0.0
729,1,1,0.0,0.0
730,1,1,0.026049542872806038,0.0
731,1,1,0.0,0.0
732,1,1,0.00033366666666673786,0.0
733,1,1,0.0,0.0
734,1,1,0.004078034592342142,0.0
735,1,1,0.0,0.0
736,1,1,0.0,0.0
737,1,1,0.0,0.0
738,1,1,0.0020580000000002263,0.0
739,1,1,0.0,0.0
740,1,1,0.0,0.0
741,1,1,0.0,0.0
742,1,1,0.0,0.0
743,1,1,0.0,0.0
744,1,1,0.0,0.0
745,1,1,0.0,0.0
746,1,1,0.0,0.0
747,1,1,0.0,0.0
748,1,1,0.0,0.0
749,1,1,0.0,0.0
750,1,1,0.0,0.0
751,1,1,0.0,0.0
752,1,1,0.03265308485612327,0.0
753,1,1,0.0,0.0
754,1,1,0.0007409999999999986,0.0
755,1,1,0.0,0.0
756,1,1,0.0,0.0
757,1,1,0.0,0.0
758,1,1,0.006593536862005735,0.0
759,1,1,0.0,0.0
760,1,1,0.09457147566720125,0.0
761,1,1,0.0,0.0
762,1,1,0.0,0.0
763,1,1,0.0,0.0
764,1,1,0.0,0.0
765,1,1,0.0,0.0
766,1,1,0.0,0.0
767,1,1,0.0,0.0
768,1,1,0.005180402456347849,0.0
769,1,1,0.0,0.0
770,1,1,0.009287193761816137,0.0
771,1,1,0.0,0.0
772,1,1,0.0,0.0
773,1,1,0.0,0.0
774,1,1,0.0,0.0
775,1,1,0.0,0.0
776,1,1,0.0,0.0
777,1,1,0.0,0.0
778,1,1,0.0,0.0
779,1,1,0.0,0.0
780,1,1,0.0,0.0
