ID,Zone,Total_Import_MWh,Peak_Import_MW
1,1,0.0,0.0
2,1,0.0,0.0
3,1,0.0,0.0
4,1,0.0,0.0
5,1,0.0,0.0
6,1,0.0,0.0
7,1,0.0,0.0
8,1,0.0,0.0
9,1,0.0,0.0
10,1,0.0,0.0
11,1,0.0,0.0
12,1,0.0,0.0
13,1,0.0,0.0
14,1,0.0,0.0
15,1,0.0,0.0
16,1,0.04387776654064184,0.006268252362949473
17,1,0.0,0.0
18,1,0.01162575614366769,0.0033216446124769566
19,1,0.0,0.0
20,1,0.0025542368839870343,0.0025542368839870343
21,1,0.0,0.0
22,1,0.0021822499999990855,0.0012470000000000259
23,1,0.0,0.0
24,1,0.0,0.0
25,1,0.0,0.0
26,1,0.0,0.0
27,1,0.0,0.0
28,1,0.006315369632158077,0.005334369632158081
29,1,0.0,0.0
30,1,0.02340689497902284,0.0021986086956527207
31,1,0.0,0.0
32,1,0.04428875740390778,0.0061690000000001926
33,1,0.0,0.0
34,1,0.0,0.0
35,1,0.0,0.0
36,1,0.0,0.0
37,1,0.0,0.0
38,1,0.07204895478174636,0.008968379325651199
39,1,0.0,0.0
40,1,0.021888389834066983,0.0025320000000000173
41,1,0.0,0.0
42,1,0.0,0.0
43,1,0.0,0.0
44,1,0.0,0.0
45,1,0.0,0.0
46,1,0.0013451666666657036,0.0011529999999999874
47,1,0.0,0.0
48,1,0.009768255198488184,0.0013954650283555803
49,1,0.0,0.0
50,1,0.0,0.0
51,1,0.0,0.0
52,1,0.0,0.0
53,1,0.0,0.0
54,1,0.0,0.0
55,1,0.0,0.0
56,1,0.008862945825401564,0.008862945825401564
57,1,0.0,0.0
58,1,0.0,0.0
59,1,0.0,0.0
60,1,0.0,0.0
61,1,0.0,0.0
62,1,0.0,0.0
63,1,0.0,0.0
64,1,0.0,0.0
65,1,0.0,0.0
66,1,0.03997926275993538,0.005711323251420097
67,1,0.0,0.0
68,1,0.0,0.0
69,1,0.0,0.0
70,1,0.004224953074768362,0.0036213883498012467
71,1,0.0,0.0
72,1,0.004753000000003227,0.002716000000002994
73,1,0.0,0.0
74,1,0.0,0.0
75,1,0.0,0.0
76,1,0.0014500000000000068,0.0007250000000000034
77,1,0.0,0.0
78,1,0.008910153119093003,0.008910153119093003
79,1,0.0,0.0
80,1,0.0013264999999997723,0.0011369999999999991
81,1,0.0,0.0
82,1,0.0,0.0
83,1,0.0,0.0
84,1,0.0,0.0
85,1,0.0,0.0
86,1,0.0,0.0
87,1,0.0,0.0
88,1,0.0,0.0
89,1,0.0,0.0
90,1,0.0,0.0
91,1,0.0,0.0
92,1,0.00890399999999919,0.0025440000000000462
93,1,0.0,0.0
94,1,0.0,0.0
95,1,0.0,0.0
96,1,0.003124630162474773,0.003124630162474773
97,1,0.0,0.0
98,1,0.0,0.0
99,1,0.0,0.0
100,1,0.0,0.0
101,1,0.0,0.0
102,1,0.0,0.0
103,1,0.0,0.0
104,1,0.002827778677517878,0.002827778677517878
105,1,0.0,0.0
106,1,0.0,0.0
107,1,0.0,0.0
108,1,0.0,0.0
109,1,0.0,0.0
110,1,0.0,0.0
111,1,0.0,0.0
112,1,0.0,0.0
113,1,0.0,0.0
114,1,0.013328000000000409,0.010084999999999997
115,1,0.0,0.0
116,1,0.0,0.0
117,1,0.0,0.0
118,1,0.012191975425332142,0.0017417107750475752
