Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,StartCostsGrid,StartCostsVIL
57.82851084237369,0.0,0.0,0.0,25.451098202095075,31.003479085649406,0.0,1.373933552260715,0.0,2.3616127277257145e-9,0.0,0.0,0.0,0.0
