Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,69,2000.0,1.71834458486177e-14,1.2769952224172948e-11,Inf
1,70,2000.0,9.314586800569426e-14,9.305821122634866e-11,Inf
1,71,2000.0,1.4919791940719502e-14,1.1168000753567206e-11,Inf
1,72,2000.0,1.1303650653646369e-13,1.1284384285816e-10,Inf
1,73,2000.0,1.3880894842480062e-14,1.0594330644157096e-11,Inf
1,74,2000.0,1.4367551258326967e-13,1.4278840764021977e-10,Inf
1,75,2000.0,1.4991131799990053e-14,1.1186048072815968e-11,Inf
1,76,2000.0,9.48672331009909e-14,9.429035119393184e-11,Inf
1,77,2000.0,1.702513440485736e-14,1.2587240813059026e-11,Inf
1,78,2000.0,1.044796995104151e-13,1.0365261495225988e-10,Inf
1,79,2000.0,1.3255526113504383e-14,1.0100234673174823e-11,Inf
1,80,2000.0,1.062518827296431e-13,1.0637704321536165e-10,Inf
1,81,2000.0,1.5286611115404357e-14,1.135819066932325e-11,Inf
1,82,2000.0,1.426004950762697e-13,1.4179439936057338e-10,Inf
1,83,2000.0,1.722252148899518e-14,1.2890446071593703e-11,Inf
1,84,2000.0,1.3529512230872552e-13,1.3711652195066887e-10,Inf
1,85,2000.0,1.3421744252039415e-14,1.0253869855511181e-11,Inf
1,86,2000.0,1.3451457093333112e-13,1.3659513789809065e-10,Inf
1,87,2000.0,1.723016813453826e-14,1.3196924554074369e-11,Inf
1,88,2000.0,1.2058539540007826e-13,1.234387061650602e-10,Inf
1,89,2000.0,1.544595765689426e-14,1.2817826125945266e-11,Inf
1,90,2000.0,1.2484141387952694e-13,1.2812623961158522e-10,Inf
1,91,2000.0,1.683892478372816e-14,1.235731033431079e-11,Inf
1,92,2000.0,1.2268030534735573e-13,1.2664354005650666e-10,Inf
1,93,2000.0,1.5045159554751592e-14,1.2434793583483585e-11,Inf
1,94,2000.0,1.1718583930870134e-13,1.1874579409281966e-10,Inf
1,95,2000.0,1.2922116387577543e-14,9.846505198597214e-12,Inf
1,96,2000.0,9.132222804043132e-14,9.165053661585988e-11,Inf
1,97,2000.0,1.3891433100164603e-14,1.0600840107392589e-11,Inf
1,98,2000.0,9.106630488006332e-14,9.141306590841733e-11,Inf
1,99,2000.0,1.3000242040571068e-14,9.911856809568082e-12,Inf
1,100,2000.0,1.2223223357351424e-13,1.2595965988320161e-10,Inf
1,101,2000.0,1.4296580920391442e-14,1.0856673827789819e-11,Inf
1,102,2000.0,1.1588733020109712e-13,1.167410944585407e-10,Inf
1,103,2000.0,1.5499394644270633e-14,1.146922339933603e-11,Inf
1,104,2000.0,1.212833169585689e-13,1.245806963317438e-10,Inf
1,105,2000.0,1.4283652244229357e-14,1.0831645485476634e-11,Inf
1,106,2000.0,9.804528924216483e-14,9.680112020852805e-11,Inf
1,107,2000.0,1.3536221379123702e-14,1.0345784077343369e-11,Inf
1,108,2000.0,1.0723733008641187e-13,1.0837850280888057e-10,Inf
1,109,2000.0,1.457121341253723e-14,1.1005378733985278e-11,Inf
1,110,2000.0,1.0222864598248442e-13,1.0087404004779425e-10,Inf
1,111,2000.0,1.510745533382706e-14,1.1252361161796088e-11,Inf
1,112,2000.0,1.1888104687600438e-13,1.211491563862082e-10,Inf
1,113,2000.0,1.6527176160369323e-14,1.2075214667835423e-11,Inf
1,114,2000.0,1.126056073433655e-13,1.122653278804121e-10,Inf
1,115,2000.0,1.4465787391959256e-14,1.0945509755910328e-11,Inf
1,116,2000.0,1.1407300771850535e-13,1.1340878185542544e-10,Inf
1,117,2000.0,1.5748368576725327e-14,1.159962141650777e-11,Inf
1,118,2000.0,1.1474664647967297e-13,1.1481429585442943e-10,Inf
1,119,2000.0,1.419358208038817e-14,1.0798437292522601e-11,Inf
1,120,2000.0,1.1497674927474246e-13,1.1518962494464352e-10,Inf
1,121,2000.0,1.5730273878781047e-14,1.1575879729860803e-11,Inf
1,122,2000.0,1.15519788859894e-13,1.1610066985679927e-10,Inf
1,123,2000.0,1.459213394430301e-14,1.0988254946425903e-11,Inf
1,124,2000.0,1.151036442030321e-13,1.155553935158051e-10,Inf
1,125,2000.0,1.577376504956754e-14,1.1625012247839757e-11,Inf
1,126,2000.0,1.1624603396624582e-13,1.1734179333065527e-10,Inf
1,127,2000.0,1.658559846163179e-14,1.2113755764204328e-11,Inf
1,128,2000.0,1.2212297401374584e-13,1.2581590793084434e-10,Inf
1,129,2000.0,1.5766421545107302e-14,1.1591462656134667e-11,Inf
1,130,2000.0,1.1695661584793033e-13,1.1835424103043606e-10,Inf
1,131,2000.0,1.5542064139476954e-14,1.149048083074051e-11,Inf
1,132,2000.0,1.1593253593504874e-13,1.169491062884109e-10,Inf
1,133,2000.0,1.43539548290381e-14,1.08932836385957e-11,Inf
1,134,2000.0,1.2018551342326963e-13,1.2271949010180008e-10,Inf
1,135,2000.0,1.6811432541519363e-14,1.2356575802811914e-11,Inf
1,136,2000.0,1.1501475247015018e-13,1.1516087991549079e-10,Inf
1,137,2000.0,1.314311992352419e-14,1.002537631394514e-11,Inf
1,138,2000.0,9.207615486731929e-14,9.24029365897845e-11,Inf
1,139,2000.0,1.5920261687566817e-14,1.1690740336870546e-11,Inf
1,140,2000.0,8.959720617139739e-14,9.04690651828834e-11,Inf
1,141,2000.0,1.3721220890841737e-14,1.0466079477712916e-11,Inf
1,142,2000.0,1.1003326802973102e-13,1.1081320135179318e-10,Inf
1,143,2000.0,1.508987773876635e-14,1.1262937243870013e-11,Inf
1,144,2000.0,1.089958393792599e-13,1.0974080983493681e-10,Inf
1,145,2000.0,1.4294151763953675e-14,1.0834899084208816e-11,Inf
1,146,2000.0,1.0597222378972235e-13,1.057705084656355e-10,Inf
1,147,2000.0,1.271743032694227e-14,9.66267141558122e-12,Inf
1,148,2000.0,8.963253673037442e-14,9.033989770021132e-11,Inf
1,149,2000.0,1.3695006404076503e-14,1.0445260929075077e-11,Inf
1,150,2000.0,1.1794220727981286e-13,1.2023167370604597e-10,Inf
1,151,2000.0,1.389994206804812e-14,1.0588438101762527e-11,Inf
1,152,2000.0,1.1625421776169834e-13,1.1733581011931235e-10,Inf
1,153,2000.0,1.3173002722653423e-14,1.0050166380378603e-11,Inf
1,154,2000.0,1.0506724649642573e-13,1.0441063713922626e-10,Inf
1,155,2000.0,1.4419819305368528e-14,1.0909305364925536e-11,Inf
1,156,2000.0,9.822172690825897e-14,9.709072937566869e-11,Inf
1,157,2000.0,1.5130341464984395e-14,1.127794476189382e-11,Inf
1,158,2000.0,9.94742456420347e-14,9.81218142563525e-11,Inf
1,159,2000.0,1.3395284055554528e-14,1.0224923385617924e-11,Inf
1,160,2000.0,1.1896193092884575e-13,1.2086036933171828e-10,Inf
1,161,2000.0,1.523365678629336e-14,1.1337283288978699e-11,Inf
1,162,2000.0,1.0827041752485215e-13,1.0917476581014091e-10,Inf
1,163,2000.0,1.3877611667108865e-14,1.0598216246996285e-11,Inf
1,164,2000.0,1.0104228083226293e-13,9.972079624885767e-11,Inf
1,165,2000.0,1.388624984298867e-14,1.0584714115709486e-11,Inf
1,166,2000.0,1.0373148192565495e-13,1.0266780288719767e-10,Inf
1,167,2000.0,1.3062709828756222e-14,9.961030705477164e-12,Inf
1,168,2000.0,1.060799807929428e-13,1.0609601494475349e-10,Inf
1,169,2000.0,1.717305563905034e-14,1.2783373466372012e-11,Inf
1,170,2000.0,1.2272800295398463e-13,1.2665290541993647e-10,Inf
1,171,2000.0,1.6207303107063294e-14,1.1877357416749136e-11,Inf
1,172,2000.0,1.034694606427023e-13,1.0231262984163909e-10,Inf
1,173,2000.0,1.5574087780094382e-14,1.1485024961288614e-11,Inf
1,174,2000.0,1.1931528900948148e-13,1.2162772676825887e-10,Inf
1,175,2000.0,1.4938433514171897e-14,1.1165114812576308e-11,Inf
1,176,2000.0,1.0379046276710681e-13,1.026172402131569e-10,Inf
1,177,2000.0,1.7047155163743014e-14,1.2572520027836174e-11,Inf
1,178,2000.0,1.1035067732531114e-13,1.1066411296814916e-10,Inf
1,179,2000.0,1.3976183602197451e-14,1.0663536169723132e-11,Inf
1,180,2000.0,1.143150925749294e-13,1.1399513415287928e-10,Inf
1,181,2000.0,1.440819682222766e-14,1.0891174133161105e-11,Inf
1,182,2000.0,1.2186750388590462e-13,1.2582892572792753e-10,Inf
1,183,2000.0,1.5119907461092368e-14,1.127856033053378e-11,Inf
1,184,2000.0,1.0160987175553706e-13,1.0027418150748792e-10,Inf
1,185,2000.0,1.5779616393453454e-14,1.1593683144092144e-11,Inf
1,186,2000.0,1.065982172239111e-13,1.0759009275407893e-10,Inf
1,187,2000.0,1.3309965710148259e-14,1.0145277347917406e-11,Inf
1,188,2000.0,1.4687691067661172e-13,1.47731450171376e-10,Inf
1,189,2000.0,1.5318092739152868e-14,1.2692954598719683e-11,Inf
1,190,2000.0,1.4891549624942574e-13,1.4813580345736941e-10,Inf
1,191,2000.0,1.652849565937587e-14,1.3463329163714553e-11,Inf
1,192,2000.0,1.1934650250908708e-13,1.2166856778049998e-10,Inf
1,193,2000.0,1.4738088644277253e-14,1.1081309545277384e-11,Inf
1,194,2000.0,1.0580050519390836e-13,1.0532806425129395e-10,Inf
1,195,2000.0,1.7031618033476912e-14,1.2570764643141343e-11,Inf
1,196,2000.0,9.28997639153024e-14,9.282343824164442e-11,Inf
1,197,2000.0,1.3590072389069614e-14,1.0391674979656624e-11,Inf
1,198,2000.0,1.209142385216587e-13,1.2406326910249978e-10,Inf
1,199,2000.0,1.7169461265569563e-14,1.277629814407796e-11,Inf
1,200,2000.0,1.3191347101226968e-13,1.3469528815042326e-10,Inf
1,201,2000.0,1.5756828515180865e-14,1.160741659609019e-11,Inf
1,202,2000.0,9.557393695236727e-14,9.475050922619968e-11,Inf
1,203,2000.0,1.719809839898716e-14,1.324887958439187e-11,Inf
1,204,2000.0,1.280239866518127e-13,1.3117760937747962e-10,Inf
1,205,2000.0,1.7238503140448526e-14,1.317815122018413e-11,Inf
1,206,2000.0,1.247381880337697e-13,1.2803568160474752e-10,Inf
1,207,2000.0,1.722411355746494e-14,1.289507335840549e-11,Inf
1,208,2000.0,1.366742405351184e-13,1.3798631911721057e-10,Inf
1,209,2000.0,1.4845060952603628e-14,1.1136564416770228e-11,Inf
1,210,2000.0,1.2554709261067477e-13,1.287761699940323e-10,Inf
1,211,2000.0,1.4082772746360015e-14,1.0731973359508843e-11,Inf
1,212,2000.0,1.2200863122753972e-13,1.2575514827729742e-10,Inf
1,213,2000.0,1.4425120072423278e-14,1.0906333194677953e-11,Inf
1,214,2000.0,1.0369979963539585e-13,1.0246678854737806e-10,Inf
1,215,2000.0,1.4250164762742022e-14,1.0809265169538804e-11,Inf
1,216,2000.0,1.0601942235428104e-13,1.0576685945650193e-10,Inf
1,217,2000.0,1.5059574835112264e-14,1.1247408321757584e-11,Inf
1,218,2000.0,9.37531472718419e-14,9.335936877860003e-11,Inf
1,219,2000.0,1.3597574193620149e-14,1.0374064689740036e-11,Inf
1,220,2000.0,1.1720395990772886e-13,1.1868008748144954e-10,Inf
1,221,2000.0,1.4978991577634312e-14,1.1126794453297886e-11,Inf
1,222,2000.0,1.0553759920008666e-13,1.0511692709951484e-10,Inf
1,223,2000.0,1.7241872808412742e-14,1.3111518735181667e-11,Inf
1,224,2000.0,1.4361800914804263e-13,1.426168083266093e-10,Inf
1,225,2000.0,1.7218342178776742e-14,1.2920978141984132e-11,Inf
1,226,2000.0,1.2093609307316639e-13,1.2401770930332854e-10,Inf
1,227,2000.0,1.443133336136128e-14,1.0927980452964082e-11,Inf
1,228,2000.0,1.2907385810939173e-13,1.3211012951710727e-10,Inf
1,229,2000.0,1.7189468815772316e-14,1.284782235345188e-11,Inf
1,230,2000.0,1.335789142339932e-13,1.3577462451553555e-10,Inf
1,231,2000.0,1.69978690937915e-14,1.2551462936758548e-11,Inf
1,232,2000.0,1.2583216089787527e-13,1.2897424815480056e-10,Inf
1,233,2000.0,1.6100351743460555e-14,1.1830804766582988e-11,Inf
1,234,2000.0,1.4286282248925448e-13,1.4179728541696913e-10,Inf
1,235,2000.0,1.638995733924608e-14,1.2000693468811685e-11,Inf
1,236,2000.0,1.2082552926533688e-13,1.2383568304831666e-10,Inf
1,237,2000.0,1.3859019483961379e-14,1.0586690676337301e-11,Inf
1,238,2000.0,1.3151355122128708e-13,1.3423819387654603e-10,Inf
1,239,2000.0,1.3797398600898225e-14,1.0543422065499387e-11,Inf
1,240,2000.0,1.2071899195621476e-13,1.2354938365780108e-10,Inf
1,241,2000.0,1.396197464687991e-14,1.0667129018158647e-11,Inf
1,242,2000.0,1.2213356129160428e-13,1.2579284555724203e-10,Inf
1,243,2000.0,1.5304633923811846e-14,1.138020649964986e-11,Inf
1,244,2000.0,1.4321131512930273e-13,1.4221288617104773e-10,Inf
1,245,2000.0,1.7142599306129915e-14,1.3308826735218896e-11,Inf
1,246,2000.0,1.436681235396668e-13,1.428936910382045e-10,Inf
1,247,2000.0,1.560070410489071e-14,1.2974792791983776e-11,Inf
1,248,2000.0,1.3335715621763042e-13,1.3578063721507303e-10,Inf
1,249,2000.0,1.6249639334684023e-14,1.3410653217345652e-11,Inf
1,250,2000.0,1.428993134326786e-13,1.419587668458882e-10,Inf
1,251,2000.0,1.6146479913911334e-14,1.3398685855258209e-11,Inf
1,252,2000.0,1.4771642668824014e-13,1.5011620967538575e-10,Inf
1,253,2000.0,1.3557937155018243e-14,1.0359050481330205e-11,Inf
1,254,2000.0,1.0443170131997423e-13,1.0338351180946903e-10,Inf
1,255,2000.0,1.419160092480214e-14,1.077672115016394e-11,Inf
1,256,2000.0,1.144601932788954e-13,1.1427875166892222e-10,Inf
1,257,2000.0,1.3520521049848288e-14,1.0312490349924558e-11,Inf
1,258,2000.0,9.083287940854952e-14,9.123530053207324e-11,Inf
1,259,2000.0,1.2666471007703822e-14,9.62452043260547e-12,Inf
1,260,2000.0,9.407722692567036e-14,9.36081438787581e-11,Inf
1,261,2000.0,1.267550005022712e-14,9.633306304526677e-12,Inf
1,262,2000.0,1.1530037982241202e-13,1.159439408827904e-10,Inf
1,263,2000.0,1.330631575423714e-14,1.0161365666963276e-11,Inf
1,264,2000.0,1.4578555164978526e-13,1.4581376958571404e-10,Inf
1,265,2000.0,1.7181087509092883e-14,1.2797133634355625e-11,Inf
1,266,2000.0,1.4702878546763676e-13,1.4791576142951836e-10,Inf
1,267,2000.0,1.5599929864706547e-14,1.2974009126966216e-11,Inf
1,268,2000.0,1.477353227772345e-13,1.500850397263945e-10,Inf
1,269,2000.0,1.7153602364794908e-14,1.2749913255087304e-11,Inf
1,270,2000.0,1.3796972802985506e-13,1.387388862403001e-10,Inf
1,271,2000.0,1.2161347720045261e-14,9.204688102370344e-12,Inf
1,272,2000.0,1.0512659885198765e-13,1.0429876592217386e-10,Inf
1,273,2000.0,1.4492259371512415e-14,1.095936421456375e-11,Inf
1,274,2000.0,9.615948234937571e-14,9.518634643794039e-11,Inf
1,275,2000.0,1.2587343292005616e-14,9.55709804818147e-12,Inf
1,276,2000.0,9.894084550947482e-14,9.76091381453845e-11,Inf
1,277,2000.0,1.3667107400296047e-14,1.0451513491249965e-11,Inf
1,278,2000.0,9.811249404228102e-14,9.683818017181102e-11,Inf
1,279,2000.0,1.4960061898806307e-14,1.1118833417763925e-11,Inf
1,280,2000.0,9.193118161800456e-14,9.21380935873567e-11,Inf
1,281,2000.0,1.2838882232870437e-14,9.774786269835847e-12,Inf
1,282,2000.0,9.837097400034483e-14,9.707367660022068e-11,Inf
1,283,2000.0,1.486980323885659e-14,1.1158226144614681e-11,Inf
1,284,2000.0,9.37856810516906e-14,9.341270579876549e-11,Inf
1,285,2000.0,1.5321088198427407e-14,1.1356051381276161e-11,Inf
1,286,2000.0,1.2244510442615434e-13,1.2646671406175302e-10,Inf
1,287,2000.0,1.3091646367360045e-14,9.981120610541184e-12,Inf
1,288,2000.0,9.841053386420728e-14,9.714572765306681e-11,Inf
1,289,2000.0,1.6987746816632394e-14,1.250555012700895e-11,Inf
1,290,2000.0,9.877669785833874e-14,9.749987120310073e-11,Inf
1,291,2000.0,1.6838575622901072e-14,1.277230597803613e-11,Inf
1,292,2000.0,1.1851204426247579e-13,1.2055952549305706e-10,Inf
1,293,2000.0,1.6718072631678562e-14,1.2224089276472362e-11,Inf
1,294,2000.0,1.196317007064245e-13,1.2215999752666216e-10,Inf
1,295,2000.0,1.448942916372786e-14,1.093713991540555e-11,Inf
1,296,2000.0,1.2122938902872946e-13,1.245521309208254e-10,Inf
1,297,2000.0,1.2717673644277877e-14,9.660670316076085e-12,Inf
1,298,2000.0,1.0725069794355748e-13,1.0843458699850764e-10,Inf
1,299,2000.0,1.68930208841521e-14,1.2410226478560561e-11,Inf
1,300,2000.0,1.192708091318682e-13,1.2156943190973873e-10,Inf
1,301,2000.0,1.4611130640393053e-14,1.101736045110758e-11,Inf
1,302,2000.0,1.1947214791318096e-13,1.21845467742255e-10,Inf
1,303,2000.0,1.5769863978973857e-14,1.1619988176182957e-11,Inf
1,304,2000.0,1.19062826924248e-13,1.212452513503805e-10,Inf
1,305,2000.0,1.588917781905715e-14,1.1695189210785425e-11,Inf
1,306,2000.0,1.165628344508722e-13,1.178221349684506e-10,Inf
1,307,2000.0,1.670533073955501e-14,1.2239054291633315e-11,Inf
1,308,2000.0,1.1937722882756529e-13,1.2186179501184971e-10,Inf
1,309,2000.0,1.5406623865952245e-14,1.1423313100613433e-11,Inf
1,310,2000.0,1.1198939970115987e-13,1.1197613849212025e-10,Inf
1,311,2000.0,1.3341952424405323e-14,1.0171278597915386e-11,Inf
1,312,2000.0,1.0667699379402696e-13,1.0772320974211642e-10,Inf
1,313,2000.0,1.5278084118363293e-14,1.1331169319044981e-11,Inf
1,314,2000.0,1.1297194876970292e-13,1.1280695652320465e-10,Inf
1,315,2000.0,1.5271789701977425e-14,1.1348810801786054e-11,Inf
1,316,2000.0,9.922969436303191e-14,9.796653455709365e-11,Inf
1,317,2000.0,1.4210842586540256e-14,1.0801683682868279e-11,Inf
1,318,2000.0,1.0448839590074934e-13,1.0364866157806343e-10,Inf
1,319,2000.0,1.5971878807763435e-14,1.1737399517818741e-11,Inf
1,320,2000.0,1.1750217894443529e-13,1.1934325676927799e-10,Inf
1,321,2000.0,1.427276623222527e-14,1.0834224282853233e-11,Inf
1,322,2000.0,1.0481740317262586e-13,1.0406445151618864e-10,Inf
1,323,2000.0,1.5753197318834235e-14,1.1594385861594221e-11,Inf
1,324,2000.0,1.2002172636443514e-13,1.2283733423115824e-10,Inf
1,325,2000.0,1.5106141354923092e-14,1.1268845449037505e-11,Inf
1,326,2000.0,1.0666098300711724e-13,1.0760114638994205e-10,Inf
1,327,2000.0,1.4905894299633483e-14,1.1165262015355384e-11,Inf
1,328,2000.0,1.206597420665914e-13,1.238181947617123e-10,Inf
1,329,2000.0,1.6475874351592978e-14,1.2047440896599776e-11,Inf
1,330,2000.0,9.807177806548048e-14,9.686772836767819e-11,Inf
1,331,2000.0,1.597058266369419e-14,1.1737409595964632e-11,Inf
1,332,2000.0,1.0888334214213653e-13,1.0964572221648205e-10,Inf
1,333,2000.0,1.6474071136912815e-14,1.3456268806607353e-11,Inf
1,334,2000.0,1.1884436002607083e-13,1.21140800068944e-10,Inf
1,335,2000.0,1.724926428613349e-14,1.2942696376530303e-11,Inf
1,336,2000.0,1.2043666973599983e-13,1.2344865638612315e-10,Inf
1,337,2000.0,1.557184762022234e-14,1.1477959156823453e-11,Inf
1,338,2000.0,1.201888362460215e-13,1.230700535744384e-10,Inf
1,339,2000.0,1.6518881804398797e-14,1.2082723680485844e-11,Inf
1,340,2000.0,1.2116567122810518e-13,1.2435586443047204e-10,Inf
1,341,2000.0,1.686240922730491e-14,1.2405036999550773e-11,Inf
1,342,2000.0,1.0775602659477157e-13,1.0886894231413368e-10,Inf
1,343,2000.0,1.5135609189776433e-14,1.1287970983105785e-11,Inf
1,344,2000.0,1.2174364656823315e-13,1.2525898622013035e-10,Inf
1,345,2000.0,1.5156126640029243e-14,1.1297098005010925e-11,Inf
1,346,2000.0,1.2175841615253915e-13,1.2529243956427416e-10,Inf
1,347,2000.0,1.6911105296082845e-14,1.2455260245550431e-11,Inf
1,348,2000.0,1.0935511335032618e-13,1.0975867082409917e-10,Inf
1,349,2000.0,1.7186167012506982e-14,1.2806519402046373e-11,Inf
1,350,2000.0,9.747643722251571e-14,9.634138565611266e-11,Inf
1,351,2000.0,1.3614941356569665e-14,1.0382326880928824e-11,Inf
1,352,2000.0,1.1754380054049073e-13,1.193971682917378e-10,Inf
1,353,2000.0,1.3438338440216621e-14,1.0263257434089714e-11,Inf
1,354,2000.0,1.2262703870224902e-13,1.2681623687551498e-10,Inf
1,355,2000.0,1.6969138182901396e-14,1.247687690326763e-11,Inf
1,356,2000.0,9.472569175111651e-14,9.415378816797401e-11,Inf
1,357,2000.0,1.3477053565640359e-14,1.0291214352384512e-11,Inf
1,358,2000.0,1.1384090800252406e-13,1.1336416244906364e-10,Inf
1,359,2000.0,1.3639054072388463e-14,1.040363731872671e-11,Inf
1,360,2000.0,1.1285663075898375e-13,1.12615731913616e-10,Inf
1,361,2000.0,1.5771395180844583e-14,1.1596531635662307e-11,Inf
1,362,2000.0,1.1972416795206111e-13,1.223388245649848e-10,Inf
1,363,2000.0,1.6765753642288796e-14,1.225866775034748e-11,Inf
1,364,2000.0,1.0654256739887452e-13,1.0720667710981526e-10,Inf
1,365,2000.0,1.624243197179337e-14,1.189496363506171e-11,Inf
1,366,2000.0,1.167461125524925e-13,1.1818104061813e-10,Inf
1,367,2000.0,1.521103431164736e-14,1.1300924077908102e-11,Inf
1,368,2000.0,9.015316176571624e-14,9.06546933173254e-11,Inf
1,369,2000.0,1.3689689127352987e-14,1.0457474344708532e-11,Inf
1,370,2000.0,9.600971685195548e-14,9.510164652577061e-11,Inf
1,371,2000.0,1.5618237516926184e-14,1.15228028173351e-11,Inf
1,372,2000.0,1.1893177652071662e-13,1.2118099408962154e-10,Inf
1,373,2000.0,1.6376247167582357e-14,1.198321561750485e-11,Inf
1,374,2000.0,1.2328658895127023e-13,1.2692024841343725e-10,Inf
1,375,2000.0,1.3740778683283749e-14,1.0494723802875229e-11,Inf
1,376,2000.0,1.0610979262318727e-13,1.0592589967701463e-10,Inf
1,377,2000.0,1.4313568255425972e-14,1.085984356697585e-11,Inf
1,378,2000.0,1.1905965691603155e-13,1.2115197863001346e-10,Inf
1,379,2000.0,1.5354518430663768e-14,1.1398948382412106e-11,Inf
1,380,2000.0,1.1207519459724006e-13,1.1176138633863792e-10,Inf
1,381,2000.0,1.2982333205499542e-14,9.879617174179862e-12,Inf
1,382,2000.0,1.170853889333053e-13,1.1853985872552815e-10,Inf
