Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,StartCostsGrid,StartCostsVIL
88.01218553646171,47.7654,0.0,1.2283117532608692,0.0,0.0,34.2171137314213,0.0,4.349814087499393,0.0,0.0,0.0,0.4515459642857143,0.0
