ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,2,1,batt_amfoang,0.8594406797909611,0.0,0.8594406797909611
6,2,2,batt_boking,0.5529254618029862,0.0,0.5529254618029862
9,2,3,batt_raijua,0.3491766370335958,0.0,0.3491766370335958
12,2,4,batt_wini,1.0641002543840385,0.0,1.0641002543840385
