ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
657,batt_kup219,1,219,battery,0.09829788365660874,0.0,0.09829788365660874,0.026852570875725006
658,pltd_kup220,1,220,diesel,0.006324192853333307,0.1583,-0.1519758071466667,0.0019681332495999934
659,plts_kup220,1,220,solar,0.41290903287443653,0.0,0.41290903287443653,0.10510538355788557
660,batt_kup220,1,220,battery,0.1857787254379541,0.0,0.1857787254379541,0.05073988254333197
661,pltd_kup221,1,221,diesel,0.006200303359999951,0.1045,-0.09829969664000004,0.0019277478527999947
662,plts_kup221,1,221,solar,0.420314486171055,0.0,0.420314486171055,0.1083456799524918
663,batt_kup221,1,221,battery,0.18591498241641338,0.0,0.18591498241641338,0.04939330752082658
664,pltd_kup222,1,222,diesel,0.005745958186666646,0.0968,-0.09105404181333335,0.0017865006095999921
665,plts_kup222,1,222,solar,0.3928014857453081,0.0,0.3928014857453081,0.10040464095305372
666,batt_kup222,1,222,battery,0.1722888637119685,0.0,0.1722888637119685,0.04577446126712323
667,pltd_kup223,1,223,diesel,0.016142976426666653,0.4042,-0.3880570235733333,0.005023834524800011
668,plts_kup223,1,223,solar,1.0426317370512914,0.0,1.0426317370512914,0.2682853454103179
669,batt_kup223,1,223,battery,0.47414989466022295,0.0,0.47414989466022295,0.1295190426528893
670,pltd_kup224,1,224,diesel,0.028643961813333205,0.7172,-0.6885560381866668,0.008914355990399997
671,plts_kup224,1,224,solar,1.8505869113437605,0.0,1.8505869113437605,0.4760415585405591
672,batt_kup224,1,224,battery,0.8413243547347352,0.0,0.8413243547347352,0.22981019973830646
673,pltd_kup225,1,225,diesel,0.014789644373333249,0.3703,-0.3555103556266668,0.004602679659199987
674,plts_kup225,1,225,solar,0.9555818113567426,0.0,0.9555818113567426,0.24579109353501094
675,batt_kup225,1,225,battery,0.43444946273336954,0.0,0.43444946273336954,0.11865526864309955
676,pltd_kup226,1,226,diesel,0.008145434560000003,0.2039,-0.19575456544,0.0025349836287999897
677,plts_kup226,1,226,solar,0.5339688130195468,0.0,0.5339688130195468,0.1353695436071172
678,batt_kup226,1,226,battery,0.2392565569343129,0.0,0.2392565569343129,0.0653520386229188
679,pltd_kup227,1,227,diesel,0.005044735253333336,0.1263,-0.12125526474666666,0.0015699672016000028
680,plts_kup227,1,227,solar,0.33035423579072487,0.0,0.33035423579072487,0.08383938464511774
681,batt_kup227,1,227,battery,0.1481804495258734,0.0,0.1481804495258734,0.04047564065535087
682,pltd_kup228,1,228,diesel,0.014887924906666702,0.3728,-0.35791207509333334,0.004633271115200001
683,plts_kup228,1,228,solar,0.9737979573284387,0.0,0.9737979573284387,0.24742705838892637
684,batt_kup228,1,228,battery,0.4373382579647849,0.0,0.4373382579647849,0.11944529878836296
685,pltd_kup229,1,229,diesel,0.014223520853333347,0.3561,-0.3418764791466667,0.004426427689599978
686,plts_kup229,1,229,solar,0.9172804206345455,0.0,0.9172804206345455,0.2363851604791944
687,batt_kup229,1,229,battery,0.41777194426879866,0.0,0.41777194426879866,0.11411617849262709
688,pltd_kup230,1,230,diesel,0.017926919253333295,0.4489,-0.43097308074666674,0.005579089521599986
689,plts_kup230,1,230,solar,1.1587830318718864,0.0,1.1587830318718864,0.2979359893824171
690,batt_kup230,1,230,battery,0.52658595958843,0.0,0.52658595958843,0.14383439413776103
691,pltd_kup231,1,231,diesel,0.012390299199999929,0.3102,-0.2978097008,0.0038560374159999846
692,plts_kup231,1,231,solar,0.8032667139264397,0.0,0.8032667139264397,0.2059165995723803
693,batt_kup231,1,231,battery,0.3639221779904442,0.0,0.3639221779904442,0.09940697983180334
694,pltd_kup232,1,232,diesel,0.012771826133333306,0.3198,-0.30702817386666664,0.003974756743999986
695,plts_kup232,1,232,solar,0.829821476668844,0.0,0.829821476668844,0.21225647896029096
696,batt_kup232,1,232,battery,0.37517492466877345,0.0,0.37517492466877345,0.10247167364135354
697,pltd_kup233,1,233,diesel,0.00873608202666669,0.2187,-0.2099639179733333,0.0027187246127999953
698,plts_kup233,1,233,solar,0.565187336252985,0.0,0.565187336252985,0.14518489165059673
699,batt_kup233,1,233,battery,0.25660642873923234,0.0,0.25660642873923234,0.07009061688892569
