Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,161,2000.0,2.598718124138888e-16,2.544948697119701e-13,Inf
1,162,2000.0,2.471782233714453e-16,2.41838152523532e-13,Inf
1,163,2000.0,2.384993448561926e-16,2.352365294896249e-13,Inf
1,164,2000.0,2.353981236037653e-16,2.316100440986621e-13,Inf
1,165,2000.0,2.47743984801441e-16,2.380563175181777e-13,Inf
1,166,2000.0,2.393507989099939e-16,2.3496881969658086e-13,Inf
1,167,2000.0,2.2173863690741339e-16,2.1676238528955264e-13,Inf
1,168,2000.0,2.4265294237102516e-16,2.384954246718039e-13,Inf
1,169,2000.0,3.193514062899624e-16,2.9749240784998667e-13,Inf
1,170,2000.0,2.7785538261242115e-16,2.764531371129854e-13,Inf
1,171,2000.0,2.806661232106763e-16,2.699707139356273e-13,Inf
1,172,2000.0,2.4802497341767945e-16,2.366851515608042e-13,Inf
1,173,2000.0,2.640459375781378e-16,2.603318415823506e-13,Inf
1,174,2000.0,2.653882113843851e-16,2.585509324965053e-13,Inf
1,175,2000.0,2.60554285213965e-16,2.535640054595542e-13,Inf
1,176,2000.0,2.5140116051766225e-16,2.3670742747177585e-13,Inf
1,177,2000.0,2.9512281551245453e-16,2.876949745832817e-13,Inf
1,178,2000.0,2.493565879737662e-16,2.437734143574038e-13,Inf
1,179,2000.0,2.4331664329710094e-16,2.380283065372072e-13,Inf
1,180,2000.0,2.5038450565166687e-16,2.467282859645457e-13,Inf
1,181,2000.0,2.526770048078766e-16,2.462261621579901e-13,Inf
1,182,2000.0,2.8051890923718676e-16,2.6738534844547466e-13,Inf
1,183,2000.0,2.5774251458859056e-16,2.5310124319398843e-13,Inf
1,184,2000.0,2.422013069450293e-16,2.3370984332713737e-13,Inf
1,185,2000.0,2.6720400694281546e-16,2.64440017458284e-13,Inf
1,186,2000.0,2.430067878789145e-16,2.3988367722016537e-13,Inf
1,187,2000.0,2.280497024684502e-16,2.230634046498068e-13,Inf
1,188,2000.0,4.409550421411587e-16,3.941077048638616e-13,Inf
1,189,2000.0,4.315326791721627e-16,3.8649685319726094e-13,Inf
1,190,2000.0,4.651280230759518e-16,4.624935805527528e-13,Inf
1,191,2000.0,3.6962198615952487e-16,3.413561303338322e-13,Inf
1,192,2000.0,2.6550016727222237e-16,2.586232604517946e-13,Inf
1,193,2000.0,2.522077611139148e-16,2.487919138923516e-13,Inf
1,194,2000.0,2.4315746973951996e-16,2.378565335466815e-13,Inf
1,195,2000.0,1.6064254588954452e-16,1.498126925429759e-13,Inf
1,196,2000.0,2.240726169181035e-16,2.188696621778323e-13,Inf
1,197,2000.0,2.331739869034313e-16,2.288543356200755e-13,Inf
1,198,2000.0,2.729747751428439e-16,2.6407511957184083e-13,Inf
1,199,2000.0,3.204066285551632e-16,2.9693695638937706e-13,Inf
1,200,2000.0,3.3853843077088874e-16,3.132264095172973e-13,Inf
1,201,2000.0,2.6963146916575133e-16,2.6143667228448686e-13,Inf
1,202,2000.0,2.2848226116011276e-16,2.2356212258015685e-13,Inf
1,203,2000.0,3.4339512282640275e-16,3.177568496579871e-13,Inf
1,204,2000.0,3.230621134676414e-16,2.9924359647697613e-13,Inf
1,205,2000.0,3.3887204785033623e-16,3.135343763445313e-13,Inf
1,206,2000.0,3.0794585133753867e-16,2.868636235158832e-13,Inf
1,207,2000.0,3.261133177122492e-16,3.019547554535055e-13,Inf
1,208,2000.0,3.5599562974564705e-16,3.29646312266e-13,Inf
1,209,2000.0,2.5297220284289086e-16,2.5008100261539944e-13,Inf
1,210,2000.0,1.6064254588954452e-16,1.498126925429759e-13,Inf
1,211,2000.0,2.463546311976365e-16,2.4003261364685303e-13,Inf
1,212,2000.0,2.7972252559786356e-16,2.681138125293169e-13,Inf
1,213,2000.0,2.5720542305136933e-16,2.4621040446969785e-13,Inf
1,214,2000.0,2.3868143240393045e-16,2.3416671246109194e-13,Inf
1,215,2000.0,2.5579928160862235e-16,2.440158047077344e-13,Inf
1,216,2000.0,2.440402675396508e-16,2.3847504116533763e-13,Inf
1,217,2000.0,2.561580383289853e-16,2.526670834833924e-13,Inf
1,218,2000.0,2.259084967977588e-16,2.20341801496561e-13,Inf
1,219,2000.0,2.454172908740031e-16,2.314024703392723e-13,Inf
1,220,2000.0,2.610932843024307e-16,2.555597319226797e-13,Inf
1,221,2000.0,2.415160977112265e-16,2.549722253919589e-13,Inf
1,222,2000.0,2.3933830224789067e-16,2.5210998119928406e-13,Inf
1,223,2000.0,3.350835641528889e-16,3.0962237863801435e-13,Inf
1,224,2000.0,3.9422662968290623e-16,3.5760739933592487e-13,Inf
1,225,2000.0,3.2684331683009557e-16,3.0239750456144177e-13,Inf
1,226,2000.0,2.724644201876255e-16,2.64648203499974e-13,Inf
1,227,2000.0,2.507904406722375e-16,2.4534075438753204e-13,Inf
1,228,2000.0,3.142751292892483e-16,2.953017713897172e-13,Inf
1,229,2000.0,3.2366061533858236e-16,2.990518921380101e-13,Inf
1,230,2000.0,3.44306647877599e-16,3.184225025142833e-13,Inf
1,231,2000.0,3.109491549770136e-16,2.888676192616238e-13,Inf
1,232,2000.0,2.9578996046271744e-16,2.86284340193413e-13,Inf
1,233,2000.0,2.7870156642742417e-16,2.668388910930617e-13,Inf
1,234,2000.0,3.905057673595004e-16,3.3293842500038905e-13,Inf
1,235,2000.0,2.8724203614853093e-16,2.7366452981304405e-13,Inf
1,236,2000.0,2.658257665493652e-16,2.647586654467103e-13,Inf
1,237,2000.0,2.407309237771876e-16,2.356041178140429e-13,Inf
1,238,2000.0,3.277714423863933e-16,3.0010567717674077e-13,Inf
1,239,2000.0,2.3895086351800124e-16,2.340691000444314e-13,Inf
1,240,2000.0,2.709627113536414e-16,2.6375767597780503e-13,Inf
1,241,2000.0,2.4391804616587783e-16,2.377139158909004e-13,Inf
1,242,2000.0,2.7998328257119713e-16,2.6900836024470947e-13,Inf
1,243,2000.0,2.6008681486089033e-16,2.5602093139210966e-13,Inf
1,244,2000.0,3.889263854276088e-16,3.545439133678691e-13,Inf
1,245,2000.0,3.47380963820546e-16,3.214842346093743e-13,Inf
1,246,2000.0,3.953875950624509e-16,3.590853328666563e-13,Inf
1,247,2000.0,4.183806494240489e-16,3.7627645341452433e-13,Inf
1,248,2000.0,3.4389691991448796e-16,3.1822455368580527e-13,Inf
1,249,2000.0,3.782994690799728e-16,3.4726260007771324e-13,Inf
1,250,2000.0,3.86534970010119e-16,3.5289313335124617e-13,Inf
1,251,2000.0,3.8125674234241675e-16,3.4927393754169506e-13,Inf
1,252,2000.0,4.595185812322389e-16,4.1165699083271747e-13,Inf
1,253,2000.0,2.332364751738504e-16,2.2844665337525615e-13,Inf
1,254,2000.0,2.485842495201389e-16,2.374771033680772e-13,Inf
1,255,2000.0,2.538256742497511e-16,2.4356362161588244e-13,Inf
1,256,2000.0,2.520756769384915e-16,2.4780477241527207e-13,Inf
1,257,2000.0,2.4228187460937277e-16,2.2964627934624464e-13,Inf
1,258,2000.0,2.18055935275939e-16,2.1246876703311436e-13,Inf
1,259,2000.0,2.1401144143459428e-16,2.0791903652828547e-13,Inf
1,260,2000.0,2.2651865925029956e-16,2.2108657800079946e-13,Inf
1,261,2000.0,2.1408559708293387e-16,2.080729803804848e-13,Inf
1,262,2000.0,2.531168421127709e-16,2.496904958678691e-13,Inf
1,263,2000.0,2.27490365605349e-16,2.2248029176867564e-13,Inf
1,264,2000.0,4.232951940699366e-16,3.801295329339874e-13,Inf
1,265,2000.0,3.213803141928443e-16,2.9777500559321593e-13,Inf
1,266,2000.0,4.4247952131905524e-16,3.9540157114804755e-13,Inf
1,267,2000.0,4.1842084686449094e-16,3.763074629660761e-13,Inf
1,268,2000.0,4.592955133189218e-16,4.1139975110780396e-13,Inf
1,269,2000.0,3.191796296871471e-16,2.9589009011568375e-13,Inf
1,270,2000.0,3.6058977469695105e-16,3.3395550102471194e-13,Inf
1,271,2000.0,2.056572620102913e-16,1.9793192501950357e-13,Inf
1,272,2000.0,2.418943768642563e-16,2.3656343514394457e-13,Inf
1,273,2000.0,2.494604246336978e-16,2.4516480310554993e-13,Inf
1,274,2000.0,2.2889276584430437e-16,2.2423883180207222e-13,Inf
1,275,2000.0,2.1275247267706388e-16,2.0624320054776014e-13,Inf
1,276,2000.0,2.3294300594419595e-16,2.28299009775862e-13,Inf
1,277,2000.0,2.3587261746280476e-16,2.309044332600219e-13,Inf
1,278,2000.0,2.4234467401067283e-16,2.290264576188002e-13,Inf
1,279,2000.0,2.4104858180530946e-16,2.545318036525951e-13,Inf
1,280,2000.0,2.2118686760631254e-16,2.1595622907811047e-13,Inf
1,281,2000.0,2.1758683489313876e-16,2.1164329197468414e-13,Inf
1,282,2000.0,2.3299268578862363e-16,2.2765321425329214e-13,Inf
1,283,2000.0,2.5329530407421616e-16,2.5023197842147666e-13,Inf
1,284,2000.0,2.2567744474849913e-16,2.2055517606809004e-13,Inf
1,285,2000.0,2.603855135066874e-16,2.584919446912486e-13,Inf
1,286,2000.0,2.83174474346552e-16,2.6998930736148876e-13,Inf
1,287,2000.0,2.2260343741164904e-16,2.1752740295259163e-13,Inf
1,288,2000.0,2.3291708726469066e-16,2.279193557671992e-13,Inf
1,289,2000.0,3.093907252046991e-16,2.8835263733669336e-13,Inf
1,290,2000.0,2.3362251831201474e-16,2.286021893232044e-13,Inf
1,291,2000.0,3.2532497570650404e-16,3.173386707683741e-13,Inf
1,292,2000.0,2.6144687811057884e-16,2.568841254983658e-13,Inf
1,293,2000.0,2.7978709037030895e-16,2.7890957358095503e-13,Inf
1,294,2000.0,2.6422541391080475e-16,2.61716409801017e-13,Inf
1,295,2000.0,2.572025640191665e-16,2.4752884144932627e-13,Inf
1,296,2000.0,2.742076108193549e-16,2.6558784731742253e-13,Inf
1,297,2000.0,2.226973340162896e-16,2.0996381195771672e-13,Inf
1,298,2000.0,2.5385620187820094e-16,2.431333852921349e-13,Inf
1,299,2000.0,3.0587883869179524e-16,2.8532271874863144e-13,Inf
1,300,2000.0,2.6384561694163255e-16,2.6039369435954323e-13,Inf
1,301,2000.0,2.5182883626578906e-16,2.475753174285662e-13,Inf
1,302,2000.0,2.640095914715942e-16,2.610793733016353e-13,Inf
1,303,2000.0,2.699655633178306e-16,2.6203268981194384e-13,Inf
1,304,2000.0,2.629145823341504e-16,2.603987037019407e-13,Inf
1,305,2000.0,2.7264472743432493e-16,2.643587880672049e-13,Inf
1,306,2000.0,2.54501128184586e-16,2.520851011077495e-13,Inf
1,307,2000.0,2.988972914814783e-16,2.8070111867724637e-13,Inf
1,308,2000.0,2.65971535229409e-16,2.5903357846353266e-13,Inf
1,309,2000.0,2.624345214467967e-16,2.569811544338574e-13,Inf
1,310,2000.0,2.4924487227794393e-16,2.4472965350839075e-13,Inf
1,311,2000.0,2.3344726932938814e-16,2.247317515243263e-13,Inf
1,312,2000.0,2.44305523554243e-16,2.401454521786948e-13,Inf
1,313,2000.0,2.5891387990404e-16,2.5753817665928754e-13,Inf
1,314,2000.0,2.4948407157767006e-16,2.45490600385322e-13,Inf
1,315,2000.0,2.599902995771158e-16,2.553226577947202e-13,Inf
1,316,2000.0,2.32817340978153e-16,2.2925297414596223e-13,Inf
1,317,2000.0,2.463672720282732e-16,2.4149304137284706e-13,Inf
1,318,2000.0,2.401664597894743e-16,2.3602231518255396e-13,Inf
1,319,2000.0,2.743185670955202e-16,2.653722507310759e-13,Inf
1,320,2000.0,2.5884831752476527e-16,2.538922186176547e-13,Inf
1,321,2000.0,2.4731874576846537e-16,2.424689551774546e-13,Inf
1,322,2000.0,2.415136639919797e-16,2.366662635834865e-13,Inf
1,323,2000.0,2.691077608638135e-16,2.6123660431531085e-13,Inf
1,324,2000.0,2.690017446635452e-16,2.611618418607719e-13,Inf
1,325,2000.0,2.5713100479613163e-16,2.531930680914562e-13,Inf
1,326,2000.0,2.4549489378459557e-16,2.4025903228971027e-13,Inf
1,327,2000.0,2.5318652669816067e-16,2.50720905031229e-13,Inf
1,328,2000.0,2.722196985877713e-16,2.631912247933662e-13,Inf
1,329,2000.0,2.901504981798006e-16,2.746018171613108e-13,Inf
1,330,2000.0,2.3228297699554293e-16,2.2762090240259977e-13,Inf
1,331,2000.0,2.745160598524825e-16,2.65080760654539e-13,Inf
1,332,2000.0,2.4838440525353546e-16,2.4261467459387147e-13,Inf
1,333,2000.0,3.7195357845738665e-16,3.42724783865807e-13,Inf
1,334,2000.0,2.6340274945605023e-16,2.5774867552963746e-13,Inf
1,335,2000.0,3.2815717627295793e-16,3.040581561131748e-13,Inf
1,336,2000.0,2.709375422773342e-16,2.623651213699875e-13,Inf
1,337,2000.0,2.634290682999288e-16,2.6156249165023405e-13,Inf
1,338,2000.0,2.697419899903435e-16,2.616845356995171e-13,Inf
1,339,2000.0,2.9157749929602167e-16,2.760656425612368e-13,Inf
1,340,2000.0,2.663409764782671e-16,2.6633520130999576e-13,Inf
1,341,2000.0,3.0407386369237817e-16,2.8513128256623833e-13,Inf
1,342,2000.0,2.473994878063089e-16,2.4178637164695165e-13,Inf
1,343,2000.0,2.575651755919747e-16,2.5363649064173805e-13,Inf
1,344,2000.0,2.772678060369374e-16,2.671505111979521e-13,Inf
1,345,2000.0,2.5793392746101796e-16,2.539011243038806e-13,Inf
1,346,2000.0,2.773619178793351e-16,2.67296462285939e-13,Inf
1,347,2000.0,3.0627870364191694e-16,2.8649761480888775e-13,Inf
1,348,2000.0,2.5532811951015415e-16,2.440639935420012e-13,Inf
1,349,2000.0,3.080080926656663e-16,2.940963164150287e-13,Inf
1,350,2000.0,2.30755127108349e-16,2.2662045578975468e-13,Inf
1,351,2000.0,2.432750161051614e-16,2.319933580138313e-13,Inf
1,352,2000.0,2.5849176826612363e-16,2.5430099234859923e-13,Inf
1,353,2000.0,2.2971102032461405e-16,2.2548141582372524e-13,Inf
1,354,2000.0,2.858578960150745e-16,2.722423713566569e-13,Inf
1,355,2000.0,3.08455220353597e-16,2.874947755065486e-13,Inf
1,356,2000.0,2.270618558910427e-16,2.2243294973682803e-13,Inf
1,357,2000.0,2.310840209475228e-16,2.265517501358453e-13,Inf
1,358,2000.0,2.5065341776634786e-16,2.464006437441104e-13,Inf
1,359,2000.0,2.4149082485934586e-16,2.3215562744913194e-13,Inf
1,360,2000.0,2.4978807530987404e-16,2.454169686698983e-13,Inf
1,361,2000.0,2.6506978643361766e-16,2.6396906805577363e-13,Inf
1,362,2000.0,2.672729501230516e-16,2.6031043294213555e-13,Inf
1,363,2000.0,2.851685698926598e-16,2.811406105013613e-13,Inf
1,364,2000.0,2.454049148591003e-16,2.399292935830898e-13,Inf
1,365,2000.0,2.820187884376239e-16,2.7004927608886643e-13,Inf
1,366,2000.0,2.6142280763059445e-16,2.545299805287772e-13,Inf
1,367,2000.0,2.6133450838560387e-16,2.574266499425426e-13,Inf
1,368,2000.0,2.226887867414001e-16,2.1018713811142844e-13,Inf
1,369,2000.0,2.36018510644335e-16,2.315438810406202e-13,Inf
1,370,2000.0,2.300570184784784e-16,2.2455674850066597e-13,Inf
1,371,2000.0,2.664639941257134e-16,2.592504747145292e-13,Inf
1,372,2000.0,2.6270956437219684e-16,2.6035356057826237e-13,Inf
1,373,2000.0,2.867755564588455e-16,2.7273059679858897e-13,Inf
1,374,2000.0,2.887200366482512e-16,2.8113410009331256e-13,Inf
1,375,2000.0,2.3728180223328204e-16,2.327806478102863e-13,Inf
1,376,2000.0,2.5206818465749997e-16,2.4047478089921667e-13,Inf
1,377,2000.0,2.490364424514283e-16,2.434200323494279e-13,Inf
1,378,2000.0,2.6388691359807604e-16,2.57688305291142e-13,Inf
1,379,2000.0,2.624156337533742e-16,2.556891710629913e-13,Inf
1,380,2000.0,2.4961119312183293e-16,2.444148822053959e-13,Inf
1,381,2000.0,2.251271170446331e-16,2.1597023888160728e-13,Inf
1,382,2000.0,2.5663308926518773e-16,2.5272929378561004e-13,Inf
1,383,2000.0,2.4434839026093193e-16,2.3549020285538376e-13,Inf
1,384,2000.0,2.58155761269985e-16,2.5330776328517063e-13,Inf
1,385,2000.0,2.1530219606015546e-16,2.0264446997977257e-13,Inf
1,386,2000.0,2.153429000562051e-16,2.0965339690801751e-13,Inf
