ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
521,1,1,0.004728500000000559,0.0
522,1,1,0.0,0.0
523,1,1,0.0011495177599999927,0.0
524,1,1,0.0027031353599933465,0.0
525,1,1,0.01495451647999918,0.0
526,1,1,0.0,0.0
527,1,1,0.01642442178600491,0.0
528,1,1,0.0,0.0
529,1,1,0.0,0.0
530,1,1,0.00544599999999805,0.0
531,1,1,0.0,0.0
532,1,1,0.01640099999999864,0.0
533,1,1,0.0,0.0
534,1,1,0.0,0.0
535,1,1,0.0,0.0
536,1,1,0.0649542710400006,0.0
537,1,1,0.0,0.0
538,1,1,0.037987973333333806,0.0
539,1,1,0.010136572778828538,0.0
540,1,1,0.003139914986666631,0.0
541,1,1,0.0,0.0
542,1,1,0.0,0.0
543,1,1,0.0,0.0
544,1,1,0.017369551984875716,0.0
545,1,1,0.0118024234404557,0.0
546,1,1,0.0025606358399998287,0.0
547,1,1,0.017099012586666337,0.0
548,1,1,0.007685999999999769,0.0
549,1,1,0.0,0.0
550,1,1,0.0,0.0
551,1,1,0.0031044999999999736,0.0
552,1,1,0.0,0.0
553,1,1,0.012899277333333235,0.0
554,1,1,0.0,0.0
555,1,1,0.0,0.0
556,1,1,0.09188949279999946,0.0
557,1,1,0.13603003696705512,0.0
558,1,1,0.0,0.0
559,1,1,0.012658444800000557,0.0
560,1,1,0.0,0.0
561,1,1,0.0,0.0
562,1,1,0.0,0.0
563,1,1,0.021484229119999636,0.0
564,1,1,0.0017954035200000856,0.0
565,1,1,0.060160699199999286,0.0
566,1,1,0.03073855296000147,0.0
567,1,1,0.008628605439999725,0.0
568,1,1,0.002160976959999769,0.0
569,1,1,0.0,0.0
570,1,1,0.0,0.0
571,1,1,0.09041903519999878,0.0
572,1,1,0.1299411100608845,0.0
573,1,1,0.01533699999999999,0.0
574,1,1,0.06421235853814106,0.0
575,1,1,0.021077325440000433,0.0
576,1,1,0.15258929088000117,0.0
577,1,1,0.0787219610666854,0.0
578,1,1,0.07287028288000064,0.0
579,1,1,0.0,0.0
580,1,1,0.0,0.0
581,1,1,0.0,0.0
582,1,1,0.0,0.0
583,1,1,0.0,0.0
584,1,1,0.0,0.0
585,1,1,0.0,0.0
586,1,1,0.0,0.0
587,1,1,0.0,0.0
588,1,1,0.008316266666667294,0.0
589,1,1,0.0,0.0
590,1,1,0.015472990548200559,0.0
591,1,1,0.0,0.0
592,1,1,0.0,0.0
593,1,1,0.0,0.0
594,1,1,0.0,0.0
595,1,1,0.0021000000000012814,0.0
596,1,1,0.0,0.0
597,1,1,0.0,0.0
598,1,1,0.0,0.0
599,1,1,0.011199104000000425,0.0
600,1,1,0.0010724915200000691,0.0
601,1,1,0.0025846960000000564,0.0
602,1,1,0.0,0.0
603,1,1,0.0028664999999995326,0.0
604,1,1,0.0,0.0
605,1,1,0.003950333333334827,0.0
606,1,1,0.0,0.0
607,1,1,0.010990000000000496,0.0
608,1,1,0.007998560639999996,0.0
609,1,1,0.0,0.0
610,1,1,0.0,0.0
611,1,1,0.0,0.0
612,1,1,0.01632791424000052,0.0
613,1,1,0.0,0.0
614,1,1,0.0,0.0
615,1,1,0.0022619864533334113,0.0
616,1,1,0.0,0.0
617,1,1,0.0,0.0
618,1,1,0.0,0.0
619,1,1,0.0,0.0
620,1,1,0.021812783999999384,0.0
621,1,1,0.0,0.0
622,1,1,0.0030706666666660202,0.0
623,1,1,0.007069999999998041,0.0
624,1,1,0.0,0.0
625,1,1,0.0015363210666666759,0.0
626,1,1,0.008789551228732057,0.0
627,1,1,0.002390499999999833,0.0
628,1,1,0.0036195113955559536,0.0
629,1,1,0.0,0.0
630,1,1,0.0,0.0
631,1,1,0.009839333013332861,0.0
632,1,1,0.00244199648000009,0.0
633,1,1,0.0,0.0
634,1,1,0.015336999999999601,0.0
635,1,1,0.007338624533333837,0.0
636,1,1,0.015525999999999499,0.0
637,1,1,0.0020976831999999727,0.0
638,1,1,0.0,0.0
639,1,1,0.0,0.0
640,1,1,0.0,0.0
641,1,1,0.006352892799999718,0.0
642,1,1,0.0,0.0
643,1,1,0.0,0.0
644,1,1,0.0,0.0
645,1,1,0.0,0.0
646,1,1,0.025447263466667872,0.0
647,1,1,0.009126367466666743,0.0
648,1,1,0.0,0.0
649,1,1,0.0,0.0
650,1,1,0.0,0.0
651,1,1,0.0,0.0
652,1,1,0.0,0.0
653,1,1,0.027067478260870657,0.0
654,1,1,0.0024681592533333276,0.0
655,1,1,0.0015006151466666826,0.0
656,1,1,0.0,0.0
657,1,1,0.0015613607466667609,0.0
658,1,1,0.005782248959999854,0.0
659,1,1,0.007381386880000396,0.0
660,1,1,0.0020330868266666803,0.0
661,1,1,0.00910774720000037,0.0
662,1,1,0.011782648533333676,0.0
663,1,1,0.0,0.0
664,1,1,0.0,0.0
665,1,1,0.0,0.0
666,1,1,0.0,0.0
667,1,1,0.007863722133333055,0.0
668,1,1,0.0,0.0
669,1,1,0.0,0.0
670,1,1,0.0,0.0
671,1,1,0.0,0.0
672,1,1,0.0033932081066667535,0.0
673,1,1,0.0,0.0
674,1,1,0.0,0.0
675,1,1,0.0,0.0
676,1,1,0.004322246293333273,0.0
677,1,1,0.005002832319999845,0.0
678,1,1,0.0,0.0
679,1,1,0.013198556160000709,0.0
680,1,1,0.010504306026666408,0.0
681,1,1,0.0,0.0
682,1,1,0.0,0.0
683,1,1,0.0,0.0
684,1,1,0.0,0.0
685,1,1,0.0,0.0
686,1,1,0.0,0.0
687,1,1,0.0,0.0
688,1,1,0.0008065121066666188,0.0
689,1,1,0.0014890878933331974,0.0
690,1,1,0.0,0.0
691,1,1,0.0,0.0
692,1,1,0.0,0.0
693,1,1,0.0,0.0
694,1,1,0.0,0.0
695,1,1,0.0,0.0
696,1,1,0.0,0.0
697,1,1,0.0,0.0
698,1,1,0.0,0.0
699,1,1,0.0,0.0
700,1,1,0.02340922496000064,0.0
701,1,1,0.0,0.0
702,1,1,0.012914480000000284,0.0
703,1,1,0.019607000000000534,0.0
704,1,1,0.0,0.0
705,1,1,0.009368164479999462,0.0
706,1,1,0.0,0.0
707,1,1,0.0,0.0
708,1,1,0.007272999999999405,0.0
709,1,1,0.0,0.0
710,1,1,0.0,0.0
711,1,1,0.0,0.0
712,1,1,0.015056999999996034,0.0
713,1,1,0.006126023679999537,0.0
714,1,1,0.0,0.0
715,1,1,0.0,0.0
716,1,1,0.0,0.0
717,1,1,0.0,0.0
718,1,1,0.0,0.0
719,1,1,0.042504000000007314,0.0
720,1,1,0.0,0.0
721,1,1,0.15106287967999624,0.0
722,1,1,0.10078926879999908,0.0
723,1,1,0.12261810549333405,0.0
724,1,1,0.04903997056002758,0.0
725,1,1,0.04553207137383662,0.0
726,1,1,0.01430047231999987,0.0
727,1,1,0.04372342191627157,0.0
728,1,1,0.0014794678400000053,0.0
729,1,1,0.12698289247999905,0.0
730,1,1,0.07958883040000005,0.0
731,1,1,0.12793631434666106,0.0
732,1,1,0.0,0.0
733,1,1,0.04204964433777873,0.0
734,1,1,0.010794602879999893,0.0
735,1,1,0.009547999999999827,0.0
736,1,1,0.0038513607466667266,0.0
737,1,1,0.0,0.0
738,1,1,0.007079921600000056,0.0
739,1,1,0.0014076309333332926,0.0
740,1,1,0.009474943289225993,0.0
741,1,1,0.002989785173333488,0.0
742,1,1,0.006290249600000138,0.0
743,1,1,0.0004528936533331361,0.0
744,1,1,0.0075054968533333,0.0
745,1,1,0.00511715879017074,0.0
746,1,1,0.0,0.0
747,1,1,0.0,0.0
748,1,1,0.0,0.0
749,1,1,0.008789551228733525,0.0
750,1,1,0.0019366004266665737,0.0
751,1,1,0.0,0.0
752,1,1,0.047591487999999314,0.0
753,1,1,0.0,0.0
754,1,1,0.0,0.0
755,1,1,0.015692595839998366,0.0
756,1,1,0.0,0.0
757,1,1,0.0,0.0
758,1,1,0.0,0.0
759,1,1,0.0013840886399999995,0.0
760,1,1,0.39372200000000207,0.0
761,1,1,0.013187263573334315,0.0
762,1,1,0.0019039999999993608,0.0
763,1,1,0.0,0.0
764,1,1,0.0,0.0
765,1,1,0.0,0.0
766,1,1,0.00999800320000055,0.0
767,1,1,0.0025442059733334216,0.0
768,1,1,0.013717479680000047,0.0
769,1,1,0.0017296840533332566,0.0
770,1,1,0.0,0.0
771,1,1,0.015908307200000627,0.0
772,1,1,0.009489664000000064,0.0
773,1,1,0.020388274879998697,0.0
774,1,1,0.0,0.0
775,1,1,0.0,0.0
776,1,1,0.0,0.0
777,1,1,0.0,0.0
778,1,1,0.0,0.0
779,1,1,0.003024000000000913,0.0
780,1,1,0.017673434879999585,0.0
