ID,Zone,Total_Import_MWh,Peak_Import_MW
107,1,0.010165434133333397,0.0020330868266666795
108,1,0.0,0.0
109,1,0.0,0.0
110,1,0.0,0.0
111,1,0.0,0.0
112,1,0.0,0.0
113,1,0.0,0.0
114,1,0.0,0.0
115,1,0.0,0.0
116,1,0.0,0.0
117,1,0.0,0.0
118,1,0.0,0.0
119,1,0.011502690773334129,0.0029976907733332697
120,1,0.0,0.0
121,1,0.0,0.0
122,1,0.0,0.0
123,1,0.0,0.0
124,1,0.0,0.0
125,1,0.0,0.0
126,1,0.0,0.0
127,1,0.0,0.0
128,1,0.016485000000002588,0.0047100000000012965
129,1,0.0,0.0
130,1,0.0,0.0
131,1,0.0,0.0
132,1,0.0,0.0
133,1,0.009050999999999691,0.0012930000000000367
134,1,0.01710727882797783,0.004887793950851649
135,1,0.0,0.0
136,1,0.0,0.0
137,1,0.007806803733333076,0.0015613607466666152
138,1,0.0,0.0
139,1,0.015218000000005776,0.0021740000000013138
140,1,0.0010108182400000183,0.0010108182400000183
141,1,0.07733591637333206,0.007056988053333277
142,1,0.09985756085333436,0.009677320106666831
143,1,0.0,0.0
144,1,0.0,0.0
145,1,0.0,0.0
146,1,0.0,0.0
147,1,0.0,0.0
148,1,0.0,0.0
149,1,0.08004332241126658,0.006963555555555653
150,1,0.12832659861373596,0.013390666666666586
151,1,0.05140572042664297,0.004504999999999995
152,1,0.0,0.0
153,1,0.0015891383466667165,0.0015891383466667165
154,1,0.0,0.0
155,1,0.10768715413333359,0.009923559466666693
156,1,0.040953197226665704,0.0035909999999999276
157,1,0.0,0.0
158,1,0.012671816959999985,0.0021119694933333308
159,1,0.001831883306666818,0.001831883306666818
160,1,0.0321267999999995,0.005354466666666627
161,1,0.025192905600000676,0.004198817600000113
162,1,0.0,0.0
163,1,0.002517412906666558,0.002517412906666558
164,1,0.00650299999999938,0.000929000000000027
165,1,0.0,0.0
166,1,0.0,0.0
167,1,0.0088768070399995,0.0014794678399999168
168,1,0.0,0.0
169,1,0.0,0.0
170,1,0.0,0.0
171,1,0.0,0.0
172,1,0.0,0.0
173,1,0.023223112533334,0.0046446225066668
174,1,0.0046061324799999345,0.0046061324799999345
175,1,0.015043736853334544,0.003920736853333481
176,1,0.007160999999999152,0.0010229999999999961
177,1,0.023541000000001838,0.0033630000000011706
178,1,0.0,0.0
179,1,0.0038430000000017933,0.0010980000000000156
180,1,0.016913940266667232,0.0033827880533334465
181,1,0.02761662192816336,0.0032797000000001145
182,1,0.0,0.0
183,1,0.0,0.0
184,1,0.0,0.0
185,1,0.0,0.0
186,1,0.06866060415999922,0.008867717013333444
187,1,0.0,0.0
188,1,0.0,0.0
189,1,0.0743950964162832,0.014879019283256637
190,1,0.012740230783201412,0.003033924508207164
191,1,0.0,0.0
192,1,0.0,0.0
193,1,0.0,0.0
194,1,0.013312380266666465,0.002662476053333293
195,1,0.023218999999998824,0.003317000000000375
196,1,0.004549999999998937,0.0006499999999999978
197,1,0.0,0.0
198,1,0.0,0.0
199,1,0.0,0.0
200,1,0.031066000000006564,0.0044380000000022735
201,1,0.0,0.0
202,1,0.0017954035200000683,0.0017954035200000683
203,1,0.0,0.0
204,1,0.0,0.0
205,1,0.0,0.0
206,1,0.0,0.0
207,1,0.0,0.0
208,1,0.0,0.0
209,1,0.0,0.0
210,1,0.023218999999998824,0.003317000000000375
211,1,0.016739151359999815,0.0027898585599999692
212,1,0.0,0.0
213,1,0.0,0.0
214,1,0.0024506729599997994,0.0024506729599997994
215,1,0.0,0.0
216,1,0.0,0.0
217,1,0.0,0.0
218,1,0.0057081361058605486,0.0008154480151230104
219,1,0.0030904999999992297,0.0008829999999999949
220,1,0.0,0.0
221,1,0.0,0.0
222,1,0.034062000000023525,0.004866000000014713
223,1,0.0,0.0
224,1,0.0,0.0
225,1,0.0,0.0
226,1,0.0,0.0
227,1,0.0,0.0
228,1,0.08570432991999626,0.009697888319999654
229,1,0.026291999999997977,0.003756000000000142
230,1,0.0,0.0
231,1,0.0,0.0
232,1,0.0,0.0
233,1,0.0,0.0
234,1,0.0,0.0
235,1,0.0,0.0
236,1,0.0,0.0
237,1,0.002492419413333391,0.002492419413333391
238,1,0.030491999999997965,0.004356000000000748
239,1,0.008430792060491066,0.0024087977315690456
240,1,0.0,0.0
241,1,0.0038325000000004454,0.0010950000000000126
242,1,0.0,0.0
243,1,0.012438999999999877,0.0017770000000001491
244,1,0.0,0.0
245,1,0.011196717345117513,0.0031990620986074303
246,1,0.0,0.0
247,1,0.008174412480008839,0.008174412480008839
248,1,0.0,0.0
249,1,0.0,0.0
250,1,0.06748394944000699,0.017587949439999417
251,1,0.0,0.0
252,1,0.0005572361889410291,0.00015921033970034415
253,1,0.0020611829333333637,0.0020611829333333637
254,1,0.00252215605333328,0.00252215605333328
255,1,0.011532413439999726,0.003006413439999984
256,1,0.0,0.0
257,1,0.0020197133866665315,0.0020197133866665315
258,1,0.0,0.0
259,1,0.0,0.0
260,1,0.0,0.0
261,1,0.0,0.0
262,1,0.0,0.0
263,1,0.0,0.0
264,1,0.0,0.0
265,1,0.0,0.0
266,1,0.0,0.0
267,1,0.0651980000000052,0.009314000000002265
268,1,0.009714338714741536,0.002775525347069374
269,1,0.0,0.0
270,1,0.0,0.0
271,1,0.0,0.0
272,1,0.0,0.0
273,1,0.01152575803402256,0.0016465368620033893
274,1,0.006487974480151971,0.0009268534971648285
275,1,0.0,0.0
276,1,0.004086828160001429,0.002084828159999926
277,1,0.013300981120000135,0.002216830186666692
278,1,0.005816999999999231,0.0008309999999999915
279,1,0.0,0.0
280,1,0.0,0.0
281,1,0.0,0.0
282,1,0.009158669565220802,0.0020767999999999065
283,1,0.0,0.0
284,1,0.0,0.0
285,1,0.0,0.0
286,1,0.005833537919999937,0.005833537919999937
287,1,0.0015006151466666964,0.0015006151466666964
288,1,0.0020311231999999993,0.0020311231999999993
289,1,0.0,0.0
290,1,0.0029889999999994643,0.0008539999999999937
291,1,0.015007999999917683,0.0021439999999992715
292,1,0.012691000000002117,0.0018130000000004531
293,1,0.020124999999997686,0.0028750000000001275
294,1,0.02360834613333307,0.004721669226666614
295,1,0.0,0.0
296,1,0.0,0.0
297,1,0.0,0.0
298,1,0.0,0.0
299,1,0.0,0.0
300,1,0.0,0.0
301,1,0.0205039481599993,0.0034173246933332166
302,1,0.013530999999998974,0.0019329999999999903
303,1,0.0,0.0
304,1,0.0,0.0
305,1,0.0,0.0
306,1,0.031097057066666996,0.003968211413333436
307,1,0.0,0.0
308,1,0.004644622506666574,0.004644622506666574
309,1,0.02208261440000095,0.00441652288000019
310,1,0.009282000000001678,0.001326000000000438
311,1,0.0,0.0
312,1,0.017067932160000562,0.0028446553600000937
313,1,0.012347999999997918,0.0017640000000000156
314,1,0.0,0.0
315,1,0.0,0.0
316,1,0.010488415999999907,0.0020976831999999813
317,1,0.0,0.0
318,1,0.0,0.0
319,1,0.015392999999999997,0.002199000000000423
320,1,0.0,0.0
321,1,0.0,0.0
322,1,0.0,0.0
323,1,0.009747598079999677,0.0048737990399998835
324,1,0.004864189226666038,0.004864189226666038
325,1,0.0,0.0
326,1,0.0,0.0
327,1,0.0,0.0
328,1,0.014825999999994934,0.0021180000000000088
329,1,0.0,0.0
330,1,0.0,0.0
331,1,0.0,0.0
332,1,0.0,0.0
333,1,0.0011227733903000623,0.00016039619861474286
334,1,0.03136611146666612,0.004480873066666592
335,1,0.0,0.0
336,1,0.0,0.0
337,1,0.0,0.0
338,1,0.004922011733333828,0.004922011733333828
339,1,0.0,0.0
340,1,0.0,0.0
341,1,0.0,0.0
342,1,0.0,0.0
343,1,0.0,0.0
344,1,0.0,0.0
345,1,0.0,0.0
346,1,0.0,0.0
347,1,0.0,0.0
348,1,0.0,0.0
349,1,0.0,0.0
350,1,0.001957004160000015,0.001957004160000015
351,1,0.006230000000000307,0.0008900000000001407
352,1,0.0,0.0
353,1,0.0,0.0
354,1,0.01746500000000101,0.0024950000000005246
355,1,0.0,0.0
356,1,0.0,0.0
357,1,0.011644461439999337,0.001940743573333223
358,1,0.019947739733333525,0.0033469479466666646
359,1,0.0,0.0
360,1,0.0,0.0
361,1,0.014398999999997126,0.0020570000000000033
362,1,0.0,0.0
363,1,0.0,0.0
364,1,0.009851712665406832,0.004222162570888782
365,1,0.0,0.0
366,1,0.015438362453333913,0.004021362453333233
367,1,0.0,0.0
368,1,0.0,0.0
369,1,0.0,0.0
370,1,0.0,0.0
371,1,0.023376333866666522,0.0046752667733333045
372,1,0.0,0.0
373,1,0.0,0.0
374,1,0.0,0.0
375,1,0.0,0.0
376,1,0.010640076373333265,0.0027720763733332515
377,1,0.0,0.0
378,1,0.004509866133333373,0.004509866133333373
379,1,0.021775530133333436,0.004355106026666687
380,1,0.0031816614400001393,0.0031816614400001393
381,1,0.0,0.0
382,1,0.0039928140799998894,0.0039928140799998894
383,1,0.0034894999999989795,0.0009970000000000256
384,1,0.0,0.0
385,1,0.0,0.0
386,1,0.0011926077866666242,0.0011926077866666242
387,1,0.0,0.0
388,1,0.0,0.0
389,1,0.006531251199999796,0.0010885418666666327
390,1,0.0,0.0
391,1,0.0,0.0
392,1,0.11208413232514622,0.013486222222219985
393,1,0.11063707981516362,0.010189777777777985
394,1,0.06472960869565102,0.006646999999999998
395,1,0.10131937744174524,0.008416666666665261
396,1,0.09408076864000055,0.0121515640533333
397,1,0.0,0.0
398,1,0.0063909999999996305,0.0009129999999999971
399,1,0.002866828373333352,0.002866828373333352
400,1,0.01253852853333258,0.002507705706666516
401,1,0.0,0.0
402,1,0.006043448015123606,0.0008633497164463623
403,1,0.0,0.0
404,1,0.0,0.0
405,1,0.0,0.0
406,1,0.0031497452800000464,0.0031497452800000464
407,1,0.015056999999996006,0.0021509999999999863
408,1,0.004157686613333291,0.004157686613333291
409,1,0.009003690880000761,0.0015006151466667936
410,1,0.006798151228729399,0.0029134933837401955
411,1,0.011711000000002086,0.0016730000000005907
412,1,0.0,0.0
413,1,0.01356392005419195,0.009606217189306182
414,1,0.0,0.0
415,1,0.012929760869566341,0.003694217391304294
416,1,0.0,0.0
417,1,0.00526157119999978,0.0008769285333332967
418,1,0.0,0.0
419,1,0.0,0.0
420,1,0.006076000000000443,0.0008680000000002019
421,1,0.0,0.0
422,1,0.0,0.0
423,1,0.0,0.0
424,1,0.0,0.0
425,1,0.01330699999999926,0.001901000000000097
426,1,0.0,0.0
427,1,0.0,0.0
428,1,0.0,0.0
429,1,0.0,0.0
430,1,0.0,0.0
431,1,0.0034008845866668747,0.0034008845866668747
432,1,0.0,0.0
433,1,0.0,0.0
434,1,0.0021286095999999283,0.0021286095999999283
435,1,0.0,0.0
436,1,0.0,0.0
437,1,0.0,0.0
438,1,0.0,0.0
439,1,0.0,0.0
440,1,0.0,0.0
441,1,0.002817805440000154,0.002817805440000154
442,1,0.002579500000000251,0.0007369999999999877
443,1,0.00830900000000371,0.0035610000000040887
444,1,0.0036050000000032987,0.0010299999999999754
445,1,0.022085000000001232,0.003155000000000685
446,1,0.0034278878933332695,0.0034278878933332695
447,1,0.0,0.0
448,1,0.0,0.0
449,1,0.0,0.0
450,1,0.0,0.0
451,1,0.0,0.0
452,1,0.0,0.0
453,1,0.0,0.0
454,1,0.0,0.0
455,1,0.016151937618146716,0.0023074196597354076
456,1,0.0,0.0
457,1,0.0,0.0
458,1,0.0,0.0
459,1,0.0,0.0
460,1,0.0,0.0
461,1,0.0,0.0
462,1,0.0,0.0
463,1,0.0,0.0
464,1,0.0,0.0
465,1,0.0038871538133334813,0.0038871538133334813
466,1,0.0,0.0
467,1,0.001313041493333342,0.001313041493333342
468,1,0.0,0.0
469,1,0.0,0.0
470,1,0.0,0.0
471,1,0.0,0.0
472,1,0.008023302933333337,0.0016046605866666674
473,1,0.0,0.0
474,1,0.005381365784500117,0.0007687665406429373
475,1,0.0,0.0
476,1,0.00565784405333416,0.0014718440533333169
477,1,0.0,0.0
478,1,0.0,0.0
479,1,0.0,0.0
480,1,0.0,0.0
481,1,0.02184739733333425,0.00436947946666685
482,1,0.0,0.0
483,1,0.0,0.0
484,1,0.0,0.0
485,1,0.0035402353066665906,0.0035402353066665906
486,1,0.0,0.0
487,1,0.0,0.0
488,1,0.0,0.0
489,1,0.0,0.0
490,1,0.0,0.0
491,1,0.011599000000000016,0.001657000000000089
492,1,0.0015441411200000851,0.0015441411200000851
493,1,0.0,0.0
494,1,0.02746866726772154,0.004337969356739621
495,1,0.0,0.0
496,1,0.0,0.0
497,1,0.0,0.0
498,1,0.0,0.0
499,1,0.0063352403200000445,0.0016522403200000327
500,1,0.0,0.0
501,1,0.02411125519848757,0.002868599999999971
502,1,0.0,0.0
503,1,0.11899060863999797,0.012300734293332977
504,1,0.11762978453333134,0.010733254933333228
505,1,0.0,0.0
506,1,0.0,0.0
507,1,0.043782600959998065,0.00599188575999994
508,1,0.0,0.0
509,1,0.004480000000000522,0.0006400000000002237
510,1,0.0,0.0
511,1,0.016051323733332606,0.003210264746666521
512,1,0.0017150000000003274,0.0007349999999999995
513,1,0.002427746133333339,0.002427746133333339
514,1,0.07547588287999941,0.01063322175999991
515,1,0.0,0.0
516,1,0.10356859232000085,0.010707732480000162
517,1,0.007797999999999995,0.0011140000000001268
518,1,0.0,0.0
519,1,0.004970760869566148,0.0014202173913047261
520,1,0.08194573781333321,0.004655000000000027
521,1,0.004728500000000559,0.0013509999999999633
522,1,0.0,0.0
523,1,0.0011495177599999927,0.0011495177599999927
524,1,0.0027031353599933465,0.0027031353599933465
525,1,0.01495451647999918,0.0024924194133331967
526,1,0.0,0.0
527,1,0.01642442178600491,0.00234634596942937
528,1,0.0,0.0
529,1,0.0,0.0
530,1,0.00544599999999805,0.0015560000000000018
531,1,0.0,0.0
532,1,0.01640099999999864,0.002343000000000095
533,1,0.0,0.0
534,1,0.0,0.0
535,1,0.0,0.0
536,1,0.0649542710400006,0.006715807893333453
537,1,0.0,0.0
538,1,0.037987973333333806,0.005332370666666719
539,1,0.010136572778828538,0.0022859999999999235
540,1,0.003139914986666631,0.003139914986666631
541,1,0.0,0.0
542,1,0.0,0.0
543,1,0.0,0.0
544,1,0.017369551984875716,0.003931999999999797
545,1,0.0118024234404557,0.0033721209829870036
546,1,0.0025606358399998287,0.0025606358399998287
547,1,0.017099012586666337,0.004457012586666521
548,1,0.007685999999999769,0.0010980000000000087
549,1,0.0,0.0
550,1,0.0,0.0
551,1,0.0031044999999999736,0.0008869999999999989
552,1,0.0,0.0
553,1,0.012899277333333235,0.002579855466666647
554,1,0.0,0.0
555,1,0.0,0.0
556,1,0.09188949279999946,0.012896414079999963
557,1,0.13603003696705512,0.011836555555553414
558,1,0.0,0.0
559,1,0.012658444800000557,0.0025316889600001113
560,1,0.0,0.0
561,1,0.0,0.0
562,1,0.0,0.0
563,1,0.021484229119999636,0.0035807048533332726
564,1,0.0017954035200000856,0.0017954035200000856
565,1,0.060160699199999286,0.005490385599999911
566,1,0.03073855296000147,0.005123092160000245
567,1,0.008628605439999725,0.0014381009066666214
568,1,0.002160976959999769,0.002160976959999769
569,1,0.0,0.0
570,1,0.0,0.0
571,1,0.09041903519999878,0.010025999999999924
572,1,0.1299411100608845,0.009339333333333172
573,1,0.01533699999999999,0.0021909999999999985
574,1,0.06421235853814106,0.005588666666666584
575,1,0.021077325440000433,0.0016640000000000751
576,1,0.15258929088000117,0.015955637759999863
577,1,0.0787219610666854,0.004610340800003235
578,1,0.07287028288000064,0.010267021760000236
579,1,0.0,0.0
580,1,0.0,0.0
581,1,0.0,0.0
582,1,0.0,0.0
583,1,0.0,0.0
584,1,0.0,0.0
585,1,0.0,0.0
586,1,0.0,0.0
587,1,0.0,0.0
588,1,0.008316266666667294,0.003416266666666813
589,1,0.0,0.0
590,1,0.015472990548200559,0.0022104272211718318
591,1,0.0,0.0
592,1,0.0,0.0
593,1,0.0,0.0
594,1,0.0,0.0
595,1,0.0021000000000012814,0.000900000000000005
596,1,0.0,0.0
597,1,0.0,0.0
598,1,0.0,0.0
599,1,0.011199104000000425,0.0018665173333334041
600,1,0.0010724915200000691,0.0010724915200000691
601,1,0.0025846960000000564,0.0025846960000000564
602,1,0.0,0.0
603,1,0.0028664999999995326,0.0008189999999999864
604,1,0.0,0.0
605,1,0.003950333333334827,0.001693
606,1,0.0,0.0
607,1,0.010990000000000496,0.0015700000000002934
608,1,0.007998560639999996,0.0011426515199999994
609,1,0.0,0.0
610,1,0.0,0.0
611,1,0.0,0.0
612,1,0.01632791424000052,0.0027213190400000864
613,1,0.0,0.0
614,1,0.0,0.0
615,1,0.0022619864533334113,0.0022619864533334113
616,1,0.0,0.0
617,1,0.0,0.0
618,1,0.0,0.0
619,1,0.0,0.0
620,1,0.021812783999999384,0.004362556799999877
621,1,0.0,0.0
622,1,0.0030706666666660202,0.0013160000000000116
623,1,0.007069999999998041,0.0020199999999992568
624,1,0.0,0.0
625,1,0.0015363210666666759,0.0015363210666666759
626,1,0.008789551228732057,0.0019914000000000927
627,1,0.002390499999999833,0.000683000000000003
628,1,0.0036195113955559536,0.0018461780622223067
629,1,0.0,0.0
630,1,0.0,0.0
631,1,0.009839333013332861,0.0025663330133333315
632,1,0.00244199648000009,0.00244199648000009
633,1,0.0,0.0
634,1,0.015336999999999601,0.002190999999999943
635,1,0.007338624533333837,0.0010483749333334135
636,1,0.015525999999999499,0.0022179999999999284
637,1,0.0020976831999999727,0.0020976831999999727
638,1,0.0,0.0
639,1,0.0,0.0
640,1,0.0,0.0
641,1,0.006352892799999718,0.0010588154666666197
642,1,0.0,0.0
643,1,0.0,0.0
644,1,0.0,0.0
645,1,0.0,0.0
646,1,0.025447263466667872,0.003247052693333228
647,1,0.009126367466666743,0.0018252734933333487
648,1,0.0,0.0
649,1,0.0,0.0
650,1,0.0,0.0
651,1,0.0,0.0
652,1,0.0,0.0
653,1,0.027067478260870657,0.0037913478260875877
654,1,0.0024681592533333276,0.0024681592533333276
655,1,0.0015006151466666826,0.0015006151466666826
656,1,0.0,0.0
657,1,0.0015613607466667609,0.0015613607466667609
658,1,0.005782248959999854,0.0009637081599999757
659,1,0.007381386880000396,0.0012302311466667326
660,1,0.0020330868266666803,0.0020330868266666803
661,1,0.00910774720000037,0.0015179578666667283
662,1,0.011782648533333676,0.002356529706666735
663,1,0.0,0.0
664,1,0.0,0.0
665,1,0.0,0.0
666,1,0.0,0.0
667,1,0.007863722133333055,0.001572744426666611
668,1,0.0,0.0
669,1,0.0,0.0
670,1,0.0,0.0
671,1,0.0,0.0
672,1,0.0033932081066667535,0.0033932081066667535
673,1,0.0,0.0
674,1,0.0,0.0
675,1,0.0,0.0
676,1,0.004322246293333273,0.004322246293333273
677,1,0.005002832319999845,0.005002832319999845
678,1,0.0,0.0
679,1,0.013198556160000709,0.002199759360000119
680,1,0.010504306026666408,0.001500615146666667
681,1,0.0,0.0
682,1,0.0,0.0
683,1,0.0,0.0
684,1,0.0,0.0
685,1,0.0,0.0
686,1,0.0,0.0
687,1,0.0,0.0
688,1,0.0008065121066666188,0.0008065121066666188
689,1,0.0014890878933331974,0.0014890878933331974
690,1,0.0,0.0
691,1,0.0,0.0
692,1,0.0,0.0
693,1,0.0,0.0
694,1,0.0,0.0
695,1,0.0,0.0
696,1,0.0,0.0
697,1,0.0,0.0
698,1,0.0,0.0
699,1,0.0,0.0
700,1,0.02340922496000064,0.00390153749333344
701,1,0.0,0.0
702,1,0.012914480000000284,0.0021524133333333806
703,1,0.019607000000000534,0.002801000000000442
704,1,0.0,0.0
705,1,0.009368164479999462,0.001561360746666577
706,1,0.0,0.0
707,1,0.0,0.0
708,1,0.007272999999999405,0.0010389999999999983
709,1,0.0,0.0
710,1,0.0,0.0
711,1,0.0,0.0
712,1,0.015056999999996034,0.002151000000000014
713,1,0.006126023679999537,0.006126023679999537
714,1,0.0,0.0
715,1,0.0,0.0
716,1,0.0,0.0
717,1,0.0,0.0
718,1,0.0,0.0
719,1,0.042504000000007314,0.006072000000002076
720,1,0.0,0.0
721,1,0.15106287967999624,0.015461138559999765
722,1,0.10078926879999908,0.00987235573333317
723,1,0.12261810549333405,0.011886638186666562
724,1,0.04903997056002758,0.0043009999999999715
725,1,0.04553207137383662,0.0028690000000000312
726,1,0.01430047231999987,0.0017999999999999822
727,1,0.04372342191627157,0.0034786739911126727
728,1,0.0014794678400000053,0.0014794678400000053
729,1,0.12698289247999905,0.010952341119999872
730,1,0.07958883040000005,0.008176999999999976
731,1,0.12793631434666106,0.014284545706666957
732,1,0.0,0.0
733,1,0.04204964433777873,0.0036315800177789785
734,1,0.010794602879999893,0.0017991004799999821
735,1,0.009547999999999827,0.0027279999999994115
736,1,0.0038513607466667266,0.0038513607466667266
737,1,0.0,0.0
738,1,0.007079921600000056,0.0014159843200000112
739,1,0.0014076309333332926,0.0014076309333332926
740,1,0.009474943289225993,0.005414253308129869
741,1,0.002989785173333488,0.002989785173333488
742,1,0.006290249600000138,0.0010483749333333563
743,1,0.0004528936533331361,6.469909333330515e-5
744,1,0.0075054968533333,0.0019544968533333346
745,1,0.00511715879017074,0.0007310226843102313
746,1,0.0,0.0
747,1,0.0,0.0
748,1,0.0,0.0
749,1,0.008789551228733525,0.001991400000000018
750,1,0.0019366004266665737,0.0019366004266665737
751,1,0.0,0.0
752,1,0.047591487999999314,0.006676756799999978
753,1,0.0,0.0
754,1,0.0,0.0
755,1,0.015692595839998366,0.0026154326399997277
756,1,0.0,0.0
757,1,0.0,0.0
758,1,0.0,0.0
759,1,0.0013840886399999995,0.0013840886399999995
760,1,0.39372200000000207,0.04184300000000034
761,1,0.013187263573334315,0.0034362635733332335
762,1,0.0019039999999993608,0.0008159999999999001
763,1,0.0,0.0
764,1,0.0,0.0
765,1,0.0,0.0
766,1,0.00999800320000055,0.0016663338666667582
767,1,0.0025442059733334216,0.0025442059733334216
768,1,0.013717479680000047,0.002286246613333341
769,1,0.0017296840533332566,0.0017296840533332566
770,1,0.0,0.0
771,1,0.015908307200000627,0.0031816614400001254
772,1,0.009489664000000064,0.0015816106666666774
773,1,0.020388274879998697,0.0023072124799999594
774,1,0.0,0.0
775,1,0.0,0.0
776,1,0.0,0.0
777,1,0.0,0.0
778,1,0.0,0.0
779,1,0.003024000000000913,0.0008639999999999898
780,1,0.017673434879999585,0.0029455724799999743
