id,lat,lon
118,-10.21190468170315,123.8819054168172
119,-10.2122889243398,123.9007935678025
120,-10.32657821259509,123.7559554104337
121,-10.34101968795551,123.7122875180651
122,-10.3255635051305,123.6862253868342
123,-10.29290346755248,123.6864299389411
124,-10.27053394353247,123.7233048371844
125,-10.30089967938595,123.7272523027124
126,-10.28210283912845,123.771152998274
127,-10.25199667353974,123.7794895347488
128,-10.28434521924404,123.906770707501
129,-10.25093634097198,123.8930962433243
130,-10.3177258655116,123.8410103800724
131,-10.32909060541795,123.8010162088357
132,-10.27903620622966,123.829515262588
133,-10.14069254718038,124.1526041108065
134,-10.19544759754867,124.000595179835
135,-10.22890546919172,124.026439046603
136,-10.18139059444339,124.0535153043256
137,-9.69766,124.36616
138,-9.677046119530129,123.7946963081708
139,-9.6871051954843,123.7196057833776
140,-9.73789214945535,123.7818428603139
141,-9.631378864905631,123.8450773010944
142,-9.588132990771502,123.8820239526761
143,-9.575012057914066,123.7720183800842
144,-9.62010711249906,123.7802252555251
145,-9.612827964625286,123.7379989073645
146,-9.594161579640172,123.7892461221388
147,-9.752769603572949,123.905057372066
148,-9.782832799980328,123.8510369215714
149,-9.67221559906568,123.9222618732908
150,-9.70285377070369,123.9562681466401
151,-9.700784796579656,123.8589828967674
152,-9.69766,124.36616
153,-9.69766,124.36616
154,-9.67170445235194,124.0576313138876
155,-9.58122354664954,123.9977420387837
156,-9.554970283031968,124.0823224036268
157,-9.69447901393796,124.0215593969569
158,-9.434475804950472,124.017128322366
159,-9.462597433896882,124.125556823736
160,-9.374393512548483,124.0220079515875
161,-9.404895637067971,124.0607629667404
162,-9.47067784781556,123.9751337027074
163,-9.536050186801138,123.8110935822352
164,-9.49771601943064,123.9298136222282
165,-9.509232861031846,123.8690538259928
166,-9.494341921389,123.8930659725356
167,-9.465955818979063,123.912351930363
168,-9.525303341147607,123.8541104418754
169,-10.04719659764069,123.8996454133161
170,-10.01595762272196,123.9145103193098
171,-9.98134525275116,123.9560177692122
172,-9.928189013072783,123.9477363441457
173,-10.06674416598847,123.8886423599732
174,-9.69766,124.36616
175,-10.07960092496921,124.0013396140088
176,-10.0664021922583,123.9508135129777
177,-10.03837326348155,124.0456644083933
178,-9.992498432881789,123.8891689414422
179,-9.933099086147738,123.6722717139275
180,-9.85147565635872,123.7298011376228
181,-9.823973784917282,123.7769439238018
182,-9.895241771981771,123.7381182239397
183,-9.771691907127115,123.7084349530312
184,-9.898442835568252,123.891052408338
185,-9.959738348362604,123.8764293313547
186,-9.934669254430622,123.7953149773817
187,-9.90898735044635,123.8491016443742
188,-9.69766,124.36616
189,-9.69766,124.36616
190,-9.69766,124.36616
191,-9.69766,124.36616
192,-9.69766,124.36616
193,-9.69766,124.36616
194,-9.69766,124.36616
195,-9.69766,124.36616
196,-9.69766,124.36616
197,-10.08206116682106,123.7775078558766
198,-9.69766,124.36616
199,-9.69766,124.36616
200,-9.69766,124.36616
201,-9.69766,124.36616
202,-9.69766,124.36616
203,-9.69766,124.36616
204,-9.69766,124.36616
205,-9.69766,124.36616
206,-9.69766,124.36616
207,-9.69766,124.36616
208,-9.69766,124.36616
209,-9.69766,124.36616
210,-9.69766,124.36616
211,-10.25756223791798,123.5549734576429
212,-10.23430778630714,123.5132267987904
213,-10.17367464530846,123.867483017995
214,-10.33704008329197,123.4905556750941
215,-10.23383839162601,123.5667745011958
216,-10.22526939723449,123.5315997488058
217,-9.69766,124.36616
218,-10.28885647960539,123.5157473089659
219,-10.27770810494749,123.5716602010425
220,-10.31107744687623,123.5458753698457
221,-10.31626224432595,123.4851623941458
222,-10.30431662235372,123.5071692921133
223,-10.13310373239448,123.6937018351888
224,-10.12769584050022,123.7131188753874
225,-10.11242317947708,123.7514930160525
226,-10.16530848680534,123.7313316361229
227,-10.15648686758159,123.7573664656656
228,-10.1634842596617,123.6909122852503
229,-10.11315831816019,123.7328864678388
230,-10.14233292242823,123.6869348020271
231,-10.08566351248552,123.7959215307992
232,-10.10094556358397,123.8829286417078
233,-10.08206116682106,123.7775078558766
234,-10.08846210948228,123.8454631039146
235,-10.0556452778186,123.8364061552588
236,-10.15129625361104,123.787811742995
237,-10.01742997060835,123.8464105872053
238,-10.14024693969046,123.8152125889271
239,-9.69766,124.36616
240,-10.12120180915894,123.836873365423
241,-10.12840842250197,123.7663061991924
242,-10.1096229341805,123.7734008243201
243,-10.15896268650308,123.8389357235804
244,-9.69766,124.36616
245,-9.69766,124.36616
246,-9.69766,124.36616
247,-9.69766,124.36616
248,-9.69766,124.36616
249,-9.69766,124.36616
250,-9.69766,124.36616
251,-9.69766,124.36616
252,-9.69766,124.36616
253,-9.69766,124.36616
254,-10.33151221206044,123.5880121848395
255,-10.2639975874403,123.6854868757562
256,-10.23089924847382,123.6344739020281
257,-10.26745973505974,123.6479062717095
258,-10.30750591717954,123.6503173977123
259,-10.33737694109312,123.6487246822376
260,-10.3044467591289,123.594461858887
261,-10.34934258781391,123.6196268149802
262,-10.23862260011677,123.6530088473548
263,-9.69766,124.36616
264,-9.69766,124.36616
265,-9.69766,124.36616
266,-9.69766,124.36616
267,-9.69766,124.36616
268,-9.69766,124.36616
269,-9.69766,124.36616
270,-9.69766,124.36616
271,-10.15089111600553,123.4006590596004
272,-10.22748368571928,123.3796054644704
273,-10.17334680007152,123.4833102448254
274,-10.20616334257553,123.4356125531253
275,-10.14655046644527,123.4205683102965
276,-10.17928758826456,123.3929859597742
277,-10.15136716643855,123.4532256449554
278,-10.18571703768007,123.4160179086501
279,-10.31054245418232,123.3844826015886
280,-10.308541784777,123.3298532681281
281,-10.25734606698883,123.3864994451068
282,-10.25533537736204,123.3424190660017
283,-10.28068695792341,123.3890133793015
284,-9.69766,124.36616
285,-9.995072609443394,123.8130112444474
286,-9.994292672515783,123.7708522843272
287,-9.994069459523864,123.6827935382028
288,-9.970079869031952,123.6061527437338
289,-9.98924229109228,123.7251184579774
290,-9.986863173539984,123.6531419017718
291,-10.01619489728041,123.6037731202064
292,-10.19930597762545,123.6764636896695
293,-10.18711830214112,123.6700359971966
294,-10.2050681046232,123.7067204523786
295,-10.1869485406284,123.7113558961912
296,-10.20801539002368,123.764619119474
297,-10.2280969049649,123.7107369545831
298,-10.24000278971844,123.6975466615567
299,-9.69766,124.36616
300,-9.95012602103088,124.031785840066
301,-9.892977547553908,123.9793094637688
302,-9.872575102969382,124.0267264335277
303,-9.814137384371898,124.0441331684746
304,-9.99467818763396,124.1040986140407
305,-9.83055571352519,123.9486283680183
306,-9.99257151762792,124.0186383668872
307,-9.992498035626758,124.0588833934697
308,-9.815853859261829,123.8976254918289
309,-9.919649405680806,124.0585237521951
310,-9.837922205648098,124.5863680138454
311,-9.84958690480842,124.6015685838513
312,-9.86378653639524,124.6268761005017
313,-9.852462282646542,124.631660711471
314,-9.859406194896067,124.6031166069538
315,-9.743002571468534,124.3161889742346
316,-9.839189030643269,124.6559686153846
317,-9.83809912578772,124.6113206986507
318,-9.800612107930386,124.6002040268813
319,-9.69766,124.36616
320,-9.852129286818323,124.5808422374266
321,-9.82367500250686,124.6429967991092
322,-9.69766,124.36616
323,-9.69766,124.36616
324,-9.69766,124.36616
325,-9.722499724272216,124.7229316187356
326,-9.7011997869158,124.7143342366132
327,-9.717621374524809,124.6633022564091
328,-9.699250839625774,124.6845548211717
329,-9.682074350606664,124.7332413474013
330,-9.719258224252789,124.7475910465569
331,-9.656490671197057,124.6895462090754
332,-9.69766,124.36616
333,-9.886961580712324,124.3060476797739
334,-9.908326861780262,124.3010136037307
335,-9.69766,124.36616
336,-9.84743208695813,124.3887513979191
337,-9.906371040820376,124.3303394901466
338,-9.69766,124.36616
339,-9.891085655494193,124.2504248378222
340,-10.06773548677383,124.2530469755855
341,-10.12244278722823,124.2426730949113
342,-9.69766,124.36616
343,-10.03157718500616,124.2803325555122
344,-10.03613969616051,124.1879612570709
345,-9.989528708647835,124.203685721324
346,-10.06333066936881,124.3383567999321
347,-10.13255153674344,124.2989267732412
348,-10.07786825500579,124.2947573328839
349,-10.0589194431433,124.2200216053324
350,-9.894067038413564,124.478815046357
351,-9.805264381493012,124.4613017620288
352,-9.69766,124.36616
353,-9.910526417129716,124.5001226795775
354,-9.69766,124.36616
355,-9.69766,124.36616
356,-9.861884153757222,124.4654044630951
357,-9.69766,124.36616
358,-9.783676649723116,124.4661673776433
359,-9.9414360237378,124.4908847424014
360,-9.866380562003965,124.4822735540707
361,-9.655508131793669,124.5692949326444
362,-9.745015479371991,124.5620802845378
363,-9.713172145695962,124.6088106278617
364,-9.690530842734992,124.6459487405322
365,-9.69766,124.36616
366,-9.71006451374087,124.5309018969022
367,-9.739276032938095,124.6047045877243
368,-9.743967218208516,124.5315524443494
369,-9.715924416911864,124.6435101204999
370,-9.721678506354236,124.5494775237277
371,-9.898570501936396,124.2156470449313
372,-9.924282523696489,124.1747093134492
373,-9.922409242055457,124.2284417121573
374,-9.975700283167884,124.1509206327019
375,-9.69766,124.36616
376,-9.95698451763406,124.1962053698176
377,-9.69766,124.36616
378,-9.783702027418364,124.776167786042
379,-9.849011608274386,124.7448182971469
380,-9.80808485848208,124.7712133093098
381,-9.815564875113656,124.7058774372181
382,-9.819039243514446,124.7473646900083
383,-9.843590651642886,124.7141953842238
384,-9.827883052024614,124.6820998561507
385,-9.63363431281408,124.6513986704564
386,-9.69766,124.36616
387,-9.669968182238955,124.6020516274097
388,-9.655691029727878,124.6246196631194
389,-9.650188398338186,124.6346888141646
390,-9.618334859245618,124.624486015522
391,-9.678509835351504,124.6337309689109
392,-9.617001387913405,124.224818815062
393,-9.656662014193012,124.1923511073678
394,-9.558802281041316,124.1850666182985
395,-9.586302815401282,124.1751001977407
396,-9.514620343659272,124.1754636924352
397,-9.69766,124.36616
398,-9.787490750748187,124.5384983621947
399,-9.775768519933688,124.597133954006
400,-9.69766,124.36616
401,-9.795581037121122,124.5716427273273
402,-9.778567497385584,124.5543590962945
403,-9.765206162003414,124.6125567928331
404,-9.908761516680777,124.5766791465726
405,-9.906990315903348,124.5333489315666
406,-9.69766,124.36616
407,-9.69766,124.36616
408,-9.69766,124.36616
409,-9.767084216738946,124.501035833271
410,-9.69766,124.36616
411,-9.839417699154492,124.5398677047139
412,-9.88776366374342,124.560171379632
413,-9.856596981177876,124.5141151740367
414,-9.847479029562162,124.3081559845991
415,-9.69766,124.36616
416,-9.69766,124.36616
417,-9.69766,124.36616
418,-9.69766,124.36616
419,-9.607718160755573,124.7656537463396
420,-9.65675700473329,124.7375108000407
421,-9.621730069148798,124.7866597930133
422,-9.63687336420188,124.741979453039
423,-9.941547154731497,124.5227683409692
424,-9.946844917131807,124.5453684498337
425,-10.03770346867106,124.5192704183541
426,-10.05503638658993,124.511663175576
427,-9.994582492343843,124.5374909279346
428,-9.971015126356995,124.5375544781905
429,-9.992363411306734,124.566651218103
430,-9.966503881157076,124.4943996274616
431,-9.9889569744331,124.490381813626
432,-10.02261802585816,124.5051070142679
433,-9.69766,124.36616
434,-10.01359033692227,124.5323620169833
435,-9.93575573492117,124.6125030462985
436,-9.933024188413508,124.6315383236437
437,-9.97669298589292,124.5861126292075
438,-9.69766,124.36616
439,-9.949455057532504,124.6398064055925
440,-9.932720018996946,124.58100930482
441,-9.69766,124.36616
442,-9.69766,124.36616
443,-9.87649242798037,124.2661797497054
444,-9.85914261476764,124.2784529232442
445,-9.69766,124.36616
446,-9.86793005395802,124.3131387075262
447,-9.855813606630472,124.2836548182585
448,-9.87915636619944,124.2753931267269
449,-9.87842357092884,124.2841041140376
450,-9.844866751323098,124.2840757990237
451,-9.863414675055733,124.2991537954594
452,-9.874290236434186,124.29393561291
453,-9.69766,124.36616
454,-9.69766,124.36616
455,-9.861316562538423,124.285572485754
456,-10.11855401227028,124.3935029511854
457,-10.09818035075387,124.4388102688299
458,-10.07630783102569,124.3812587346811
459,-10.05555285131786,124.461156796449
460,-10.09676574682222,124.4640342007105
461,-10.13128937623475,124.3497530394462
462,-10.1405938350464,124.4070539044276
463,-10.07764467856318,124.4942707983433
464,-10.00580639911926,124.4111605329297
465,-9.998920051830185,124.4595563605224
466,-10.0455862216625,124.3990491765532
467,-10.05138172834368,124.4346760650666
468,-10.02918233031962,124.4384972347006
469,-10.04112573331887,124.4804377476772
470,-10.0215662373576,124.4715325044018
471,-9.972094041162514,124.4602991589758
472,-9.955484869505536,124.4200950209929
473,-9.998715369499706,124.4519960697269
474,-9.976755984333002,124.424803855237
475,-9.940679393040972,124.4438227038307
476,-10.00106237463019,124.4752553126441
477,-9.842727705243188,124.3410897719697
478,-9.880952583455636,124.4078587414935
479,-9.796243918702793,124.4029936789643
480,-9.69766,124.36616
481,-9.69766,124.36616
482,-9.862140511767942,124.4389652200981
483,-9.830777876905888,124.4192597020096
484,-9.90570946867099,124.4340968121239
485,-9.781016737961526,124.1279990014909
486,-9.86169015147978,124.1632238501545
487,-9.928122386674294,124.1073465116199
488,-9.69766,124.36616
489,-9.863273869346315,124.1202084487327
490,-9.81428088345298,124.2251443899385
491,-9.866627334859697,124.2043832912562
492,-9.824899667163203,124.1935637672382
493,-9.857213140141884,124.2468099074648
494,-9.69766,124.36616
495,-9.847479029562162,124.3081559845991
496,-9.918121482358345,124.1513612802394
497,-9.789617432217684,124.2699184186215
498,-9.743002571468534,124.3161889742346
499,-9.69766,124.36616
500,-9.764009854989729,124.2618532803114
501,-9.69766,124.36616
502,-9.778681672077813,124.3289873937403
503,-9.70664059724471,124.2570404432011
504,-9.681368578573071,124.2715094162258
505,-9.711999100689736,124.3012151871441
506,-9.69766,124.36616
507,-9.709610919355658,124.2148233776294
508,-9.69766,124.36616
509,-9.69766,124.36616
510,-9.69766,124.36616
511,-9.740235521302475,124.1941581194721
512,-9.692671962950683,124.1716760717873
513,-9.716652817136366,124.160546457794
514,-9.740847401875884,124.2571396895207
515,-9.69766,124.36616
516,-9.69925206012876,124.2760383480694
517,-9.732805915126336,124.2955409888711
518,-9.69766,124.36616
519,-9.69766,124.36616
520,-9.67495542608419,124.243886209351
521,-9.753343530648582,124.6550214844886
522,-9.795454269974575,124.6430841585723
523,-9.69766,124.36616
524,-9.768603304911752,124.6381872484404
525,-9.796116220744045,124.6612235208414
526,-9.945768631666564,124.3386221256115
527,-10.00769316519934,124.3647613472942
528,-10.037866131358,124.3246420527783
529,-9.69766,124.36616
530,-9.947215818196533,124.3752488160054
531,-9.98495081497632,124.3375084529345
532,-9.947697902073736,124.298533445609
533,-9.69766,124.36616
534,-9.69766,124.36616
535,-9.636380157471262,124.1022337234469
536,-9.65904460402668,124.1532430717429
537,-9.69766,124.36616
538,-9.653745002964737,124.1288822034891
539,-9.870417826961027,124.6737650585195
540,-9.8958968933285,124.6546953357453
541,-9.69766,124.36616
542,-9.891386208264835,124.6957416075937
543,-9.876348339694031,124.7259719986426
544,-9.923832074326976,124.6505268642385
545,-9.872382163575764,124.6631967711542
546,-9.913216349252444,124.669914526788
547,-9.898633570204248,124.67844087993
548,-9.686413069145448,124.5200451845551
549,-9.796442898550698,124.4365511877775
550,-9.731449301875744,124.4987147861366
551,-9.756098374622924,124.4704557266583
552,-9.69766,124.36616
553,-9.719943268109702,124.4692412976249
554,-9.758195175893274,124.4111361525
555,-9.711667944181247,124.3895174657795
556,-9.669363999295898,124.3371459882072
557,-9.603505305301944,124.3357434058539
558,-9.701873661189287,124.4283065212651
559,-9.706992264128251,124.337305543355
560,-9.650900110087312,124.4566558737229
561,-9.69766,124.36616
562,-9.60801436924914,124.3941583468598
563,-9.68636936171932,124.4671803945041
564,-9.682267939815546,124.3853258316274
565,-9.629467302976652,124.3414630944486
566,-9.781802624909655,124.7288467572265
567,-9.792747904173147,124.7082781495775
568,-9.79586081956807,124.6730883311159
569,-9.763088614504593,124.698052739474
570,-9.793988930249665,124.6913516297583
571,-9.630474826314057,124.3165520574336
572,-9.578240719903391,124.2681502232346
573,-9.654345762456172,124.3178501144219
574,-9.632272747533138,124.2772520046562
575,-9.608564340763076,124.2846223811389
576,-9.669584580279167,124.2984599940268
577,-9.62946316508981,124.2960147979635
578,-9.649229060395818,124.2627692743848
579,-9.658611666594297,124.7843260039433
580,-9.7018158384333,124.7879938207821
581,-9.69766,124.36616
582,-9.72553985544803,124.7699135420226
583,-9.750313851015353,124.740685490113
584,-9.69766,124.36616
585,-9.755487563434976,124.7792489015562
586,-9.723593118159416,124.7921573097372
587,-9.675434451118418,124.8022514184929
588,-9.156222729227585,124.7461266666716
589,-9.09792504194338,124.74584545085
590,-9.052905902472183,124.7958105508754
591,-9.219182619016404,124.7119075139628
592,-9.69766,124.36616
593,-9.16695630108591,124.6695983437637
594,-9.142087879699414,124.7025348494499
595,-9.133370648224902,124.7864009176635
596,-9.077702930484634,124.7139016542808
597,-9.190011057687528,124.7950311631856
598,-9.260827987154077,124.7499862927586
599,-9.249111825787612,124.7875278761034
600,-9.217168485097448,124.7623641149002
601,-9.229060078265055,124.8178630938234
602,-9.22350791813584,124.635936398378
603,-9.27338737431236,124.6772938410255
604,-9.242349819929103,124.6544738348748
605,-9.16630160234926,124.6319821989797
606,-9.201829606474778,124.6312673033131
607,-9.171291344910026,124.6020083700312
608,-9.292176977641097,124.680264832716
609,-9.37584851315052,124.6631840978486
610,-9.377264503256786,124.6426700618618
611,-9.344463872623445,124.6847313191888
612,-9.362293930111662,124.6947941789106
613,-9.310282897054178,124.7420889892001
614,-9.329360922218246,124.7096009332898
615,-9.329069031428457,124.6564208184984
616,-9.69766,124.36616
617,-9.33109128418707,124.7863776622827
618,-9.347670828753362,124.7907846083405
619,-9.69766,124.36616
620,-9.69766,124.36616
621,-9.29203675019966,124.8080780610486
622,-9.296840805359798,124.8407970600552
623,-9.69766,124.36616
624,-9.69766,124.36616
625,-9.288162305719077,124.8183997517415
626,-9.26278108822493,124.841614591396
627,-9.302569423349818,124.7685033703328
628,-9.292908454458551,124.7807079730251
629,-9.292752035764607,124.7923885351236
630,-9.69766,124.36616
631,-9.497349126441351,124.3467028463878
632,-9.426391778937116,124.3848384425845
633,-9.439030514623235,124.367166099326
634,-9.502756570485287,124.3292978408429
635,-9.463258934112256,124.3656582684028
636,-9.500764421030356,124.3093055724587
637,-9.480112221012948,124.4428731070746
638,-9.562376573501444,124.6203184764886
639,-9.565712892923331,124.6838396606005
640,-9.56979404603055,124.6692840596787
641,-9.540555677631223,124.6181865334918
642,-9.536954026508532,124.5001650031466
643,-9.539855557425454,124.5438353138968
644,-9.484113462963403,124.4636230174683
645,-9.499031830091663,124.4571983463552
646,-9.523256430022036,124.5691827294183
647,-9.418641722988571,124.4026290467734
648,-9.69766,124.36616
649,-9.447999730187547,124.4244537866741
650,-9.423089668943916,124.4201308625464
651,-9.432227835249508,124.4546697826278
652,-9.44310225118947,124.4454143472212
653,-9.426904798924529,124.4364257236736
654,-9.467375150716151,124.4295602938562
655,-9.399436098336947,124.390261787013
656,-9.410249160849665,124.4212529148227
657,-9.69766,124.36616
658,-9.351547829848922,124.4136549484026
659,-9.346915928841478,124.4327479787061
660,-9.69766,124.36616
661,-9.398651563463908,124.4137684627966
662,-9.364883425371351,124.3940062356602
663,-9.38310948433367,124.412653312059
664,-9.381428089790322,124.3953279688313
665,-9.471126238086354,124.7030735724205
666,-9.458192472121556,124.6658394051294
667,-9.436012842290872,124.6728275198871
668,-9.448236914794563,124.7003015277074
669,-9.69766,124.36616
670,-9.397611999172836,124.6589779559906
671,-9.470982815176004,124.7459894378804
672,-9.42651866687359,124.6930927921612
673,-9.42699721641094,124.6674325917306
674,-9.526961004445315,124.6578119702133
675,-9.534498636820436,124.6826109639169
676,-9.427531678126078,124.7171317104791
677,-9.69766,124.36616
678,-9.473699952093812,124.6264818569262
679,-9.501675209101624,124.6835289186569
680,-9.535711435598042,124.7263712328115
681,-9.455262280476305,124.6396115830936
682,-9.69766,124.36616
683,-9.69766,124.36616
684,-9.49333727228955,124.543710393855
685,-9.465458051436656,124.6042053526275
686,-9.512147408937173,124.6208337134522
687,-9.482455828150645,124.5557275636498
688,-9.500436876200556,124.5583284571463
689,-9.457651922556469,124.5453940998185
690,-9.452004126567449,124.5553765680462
691,-9.477446182700197,124.5384413599886
692,-9.69766,124.36616
693,-9.491272165406132,124.5656722168342
694,-9.69766,124.36616
695,-9.381578967073963,124.5732510788281
696,-9.398107801919592,124.5985553282011
697,-9.368112550376232,124.5484613605139
698,-9.359927368180315,124.5850439648639
699,-9.342344933458122,124.5398980014864
700,-9.408404265561453,124.6288969451724
701,-9.430868570977117,124.6093381054003
702,-9.430592401189,124.6293793557428
703,-9.409866081100368,124.5670007895355
704,-9.3703734201779,124.6031647642798
705,-9.333773885893525,124.621303081691
706,-9.243576747510684,124.6004131226989
707,-9.277293305265516,124.5456761291403
708,-9.69766,124.36616
709,-9.69766,124.36616
710,-9.69766,124.36616
711,-9.189980611089736,124.5700851185448
712,-9.435613573486927,124.4914628044842
713,-9.449027936544516,124.4617106074184
714,-9.4615172426852,124.4728085893852
715,-9.464092130676306,124.4843451436987
716,-9.446428215241236,124.4820751889329
717,-9.433771995117771,124.4717136458582
718,-9.48696322520408,124.4870160923602
719,-9.505562056077244,124.5044110057403
720,-9.462370382537022,124.5151371446027
721,-9.545393253120547,124.3188600869213
722,-9.530336155161796,124.276611133301
723,-9.579450390249502,124.3724930182839
724,-9.563807169465628,124.3622348169946
725,-9.554321089632426,124.3844132032371
726,-9.570966670710469,124.3164282243323
727,-9.51059057508932,124.2882773867248
728,-9.69766,124.36616
729,-9.551041277425856,124.274540282363
730,-9.53212022118815,124.3010321182085
731,-9.547591570869082,124.3370825876286
732,-9.69766,124.36616
733,-9.583652976230606,124.3268161664517
734,-9.55683490594048,124.4185484397352
735,-9.53188469489777,124.4282945624265
736,-9.69766,124.36616
737,-9.69766,124.36616
738,-9.53010324471256,124.4026058809923
739,-9.540415752131205,124.3947865023939
740,-9.394301332696152,124.4585152127078
741,-9.36697470104315,124.4603971284692
742,-9.351540790536417,124.4794995734195
743,-9.386479245907678,124.4810688033563
744,-9.4016349658072,124.5101276312765
745,-9.349708793184842,124.5140755263862
746,-9.69766,124.36616
747,-9.417162095485216,124.466740665189
748,-9.408688169735557,124.4885292467935
749,-9.350536093674084,124.5280443020943
750,-9.36690770305138,124.5063596368377
751,-9.483832015600948,124.4238683077858
752,-9.509836111931325,124.335884777626
753,-9.455887937749567,124.3913754706531
754,-9.48861286782568,124.4021312364453
755,-9.475124952003698,124.3808475084066
756,-9.51015648818351,124.3719919777716
757,-9.40859292823706,124.2084170836568
758,-9.428201706279332,124.1839210917899
759,-9.446768716199148,124.1619547046586
760,-9.467290254491818,124.2471835443509
761,-9.304408065171282,124.4829696115819
762,-9.286328771835157,124.4961668032304
763,-9.23500759920654,124.4844672255029
764,-9.326034969673648,124.4736606839645
765,-9.565723443681618,124.4506556211577
766,-9.597304375917268,124.4917705260732
767,-9.564031537744238,124.4898969597621
768,-9.60179957936134,124.4518823785036
769,-9.592391156338811,124.5406987541955
770,-9.600664745631034,124.5100132093936
771,-9.61283476139488,124.4846840259598
772,-9.560485564487257,124.4803220658817
773,-9.570812845767325,124.5158034954925
774,-9.644013555197606,124.5035055101952
775,-9.635535450731236,124.5363760398934
776,-9.69766,124.36616
777,-9.58840536165261,124.6228701437838
778,-9.571291157519244,124.5511941525382
779,-9.581588648751696,124.5913862636056
780,-9.608688912055142,124.5778094292306
