ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
570,1,190,batt_kup190,19.2496070303934,0.0,19.2496070303934
573,1,191,batt_kup191,3.5994135670307665,0.0,3.5994135670307665
576,1,192,batt_kup192,1.1093938699991541,0.0,1.1093938699991541
579,1,193,batt_kup193,0.8570045294111795,0.0,0.8570045294111795
582,1,194,batt_kup194,0.6403961960336393,0.0,0.6403961960336393
585,1,195,batt_kup195,1.9230761606735811,0.0,1.9230761606735811
588,1,196,batt_kup196,0.376707731357226,0.0,0.376707731357226
591,1,197,batt_kup197,0.506674347694732,0.0,0.506674347694732
594,1,198,batt_kup198,1.2468918409319605,0.0,1.2468918409319605
597,1,199,batt_kup199,2.1114274657837977,0.0,2.1114274657837977
600,1,200,batt_kup200,2.5728910247205428,0.0,2.5728910247205428
603,1,201,batt_kup201,1.1809691462817231,0.0,1.1809691462817231
606,1,202,batt_kup202,0.43132801686109445,0.0,0.43132801686109445
609,1,203,batt_kup203,2.7141550289403744,0.0,2.7141550289403744
612,1,204,batt_kup204,2.1735840209590815,0.0,2.1735840209590815
615,1,205,batt_kup205,2.5823096927338645,0.0,2.5823096927338645
618,1,206,batt_kup206,1.836433572372903,0.0,1.836433572372903
621,1,207,batt_kup207,2.2470449806414874,0.0,2.2470449806414874
624,1,208,batt_kup208,3.1228806476211943,0.0,3.1228806476211943
627,1,209,batt_kup209,0.8890216048832685,0.0,0.8890216048832685
630,1,210,batt_kup210,1.9230761606735811,0.0,1.9230761606735811
633,1,211,batt_kup211,0.6705331469833246,0.0,0.6705331469833246
636,1,212,batt_kup212,1.3561515322959332,0.0,1.3561515322959332
639,1,213,batt_kup213,0.7741032298566537,0.0,0.7741032298566537
642,1,214,batt_kup214,0.5895465641387023,0.0,0.5895465641387023
645,1,215,batt_kup215,0.7232779458535605,0.0,0.7232779458535605
648,1,216,batt_kup216,0.6479603146817612,0.0,0.6479603146817612
651,1,217,batt_kup217,0.9549461887063322,0.0,0.9549461887063322
654,1,218,batt_kup218,0.39367820717760643,0.0,0.39367820717760643
657,1,219,batt_kup219,0.5123415811055855,0.0,0.5123415811055855
660,1,220,batt_kup220,0.9681055787561338,0.0,0.9681055787561338
663,1,221,batt_kup221,0.963193153338712,0.0,0.963193153338712
666,1,222,batt_kup222,0.8926236730899627,0.0,0.8926236730899627
669,1,223,batt_kup223,2.471197871827805,0.0,2.471197871827805
672,1,224,batt_kup224,4.384737198492826,0.0,4.384737198492826
675,1,225,batt_kup225,2.263920672017211,0.0,2.263920672017211
678,1,226,batt_kup226,1.2469061471965182,0.0,1.2469061471965182
681,1,227,batt_kup227,0.7722688983326723,0.0,0.7722688983326723
684,1,228,batt_kup228,2.2789942997430814,0.0,2.2789942997430814
687,1,229,batt_kup229,2.177316023736543,0.0,2.177316023736543
690,1,230,batt_kup230,2.7443368096762266,0.0,2.7443368096762266
693,1,231,batt_kup231,1.8966699322895169,0.0,1.8966699322895169
696,1,232,batt_kup232,1.9551410337673847,0.0,1.9551410337673847
699,1,233,batt_kup233,1.3373173901142723,0.0,1.3373173901142723
702,1,234,batt_kup234,4.111816510307663,0.0,4.111816510307663
705,1,235,batt_kup235,1.4729553629927823,0.0,1.4729553629927823
708,1,236,batt_kup236,1.2374666072579326,0.0,1.2374666072579326
711,1,237,batt_kup237,0.5989913078738075,0.0,0.5989913078738075
714,1,238,batt_kup238,2.5258784264817455,0.0,2.5258784264817455
717,1,239,batt_kup239,0.5782405058038238,0.0,0.5782405058038238
720,1,240,batt_kup240,1.2205123230596415,0.0,1.2205123230596415
723,1,241,batt_kup241,0.6347342883456464,0.0,0.6347342883456464
726,1,242,batt_kup242,1.3656110793558676,0.0,1.3656110793558676
729,1,243,batt_kup243,1.0302649010167297,0.0,1.0302649010167297
732,1,244,batt_kup244,4.213442302730499,0.0,4.213442302730499
735,1,245,batt_kup245,2.836585634761108,0.0,2.836585634761108
738,1,246,batt_kup246,4.441347817929686,0.0,4.441347817929686
741,1,247,batt_kup247,5.398177641581138,0.0,5.398177641581138
744,1,248,batt_kup248,2.729223312091879,0.0,2.729223312091879
747,1,249,batt_kup249,3.8649855604643713,0.0,3.8649855604643713
750,1,250,batt_kup250,4.132448411528571,0.0,4.132448411528571
753,1,251,batt_kup251,3.959166254515328,0.0,3.959166254515328
756,1,252,batt_kup252,7.865590684241151,0.0,7.865590684241151
759,1,253,batt_kup253,0.4953671296601753,0.0,0.4953671296601753
762,1,254,batt_kup254,0.6065017654266073,0.0,0.6065017654266073
765,1,255,batt_kup255,0.7063354976578043,0.0,0.7063354976578043
768,1,256,batt_kup256,0.8211938006095946,0.0,0.8211938006095946
771,1,257,batt_kup257,0.48593312275986805,0.0,0.48593312275986805
774,1,258,batt_kup258,0.3126780286138226,0.0,0.3126780286138226
777,1,259,batt_kup259,0.2749985696586736,0.0,0.2749985696586736
780,1,260,batt_kup260,0.4011833320310476,0.0,0.4011833320310476
783,1,261,batt_kup261,0.2768689903399891,0.0,0.2768689903399891
786,1,262,batt_kup262,0.868305771693851,0.0,0.868305771693851
789,1,263,batt_kup263,0.4181422913333875,0.0,0.4181422913333875
792,1,264,batt_kup264,5.635501612417794,0.0,5.635501612417794
795,1,265,batt_kup265,2.13403191241879,0.0,2.13403191241879
798,1,266,batt_kup266,6.645069323231208,0.0,6.645069323231208
801,1,267,batt_kup267,5.400057938374364,0.0,5.400057938374364
804,1,268,batt_kup268,7.844872839045427,0.0,7.844872839045427
807,1,269,batt_kup269,2.0831755055593044,0.0,2.0831755055593044
810,1,270,batt_kup270,3.2886305787784944,0.0,3.2886305787784944
813,1,271,batt_kup271,0.20153914215584715,0.0,0.20153914215584715
816,1,272,batt_kup272,0.6215537219579568,0.0,0.6215537219579568
819,1,273,batt_kup273,0.7892008515423685,0.0,0.7892008515423685
822,1,274,batt_kup274,0.44264029398153815,0.0,0.44264029398153815
825,1,275,batt_kup275,0.2618126156877747,0.0,0.2618126156877747
828,1,276,batt_kup276,0.49725387277449135,0.0,0.49725387277449135
831,1,277,batt_kup277,0.5330642892743712,0.0,0.5330642892743712
834,1,278,batt_kup278,0.48220332798531873,0.0,0.48220332798531873
837,1,279,batt_kup279,0.9577319280413045,0.0,0.9577319280413045
840,1,280,batt_kup280,0.3503411886873076,0.0,0.3503411886873076
843,1,281,batt_kup281,0.3070071020287128,0.0,0.3070071020287128
846,1,282,batt_kup282,0.48594168509711155,0.0,0.48594168509711155
849,1,283,batt_kup283,0.8965270582560441,0.0,0.8965270582560441
852,1,284,batt_kup284,0.39554097047443476,0.0,0.39554097047443476
855,1,285,batt_kup285,1.037828024291558,0.0,1.037828024291558
858,1,286,batt_kup286,1.40322099076759,0.0,1.40322099076759
861,1,287,batt_kup287,0.3616491586650461,0.0,0.3616491586650461
864,1,288,batt_kup288,0.48783918886246747,0.0,0.48783918886246747
867,1,289,batt_kup289,1.8723003140764507,0.0,1.8723003140764507
870,1,290,batt_kup290,0.49538378866324184,0.0,0.49538378866324184
873,1,291,batt_kup291,2.706315222360597,0.0,2.706315222360597
876,1,292,batt_kup292,1.051014772919312,0.0,1.051014772919312
879,1,293,batt_kup293,1.666850046714932,0.0,1.666850046714932
882,1,294,batt_kup294,1.1357884005100642,0.0,1.1357884005100642
885,1,295,batt_kup295,0.7910911387049283,0.0,0.7910911387049283
888,1,296,batt_kup296,1.2770575137674385,0.0,1.2770575137674385
891,1,297,batt_kup297,0.2863017422145954,0.0,0.2863017422145954
894,1,298,batt_kup298,0.698812107186905,0.0,0.698812107186905
897,1,299,batt_kup299,1.7931123047695463,0.0,1.7931123047695463
900,1,300,batt_kup300,1.1056651988859594,0.0,1.1056651988859594
903,1,301,batt_kup301,0.8212037585447991,0.0,0.8212037585447991
906,1,302,batt_kup302,1.1206724296904764,0.0,1.1206724296904764
909,1,303,batt_kup303,1.190418501500322,0.0,1.190418501500322
912,1,304,batt_kup304,1.088680419351016,0.0,1.088680419351016
915,1,305,batt_kup305,1.2449764847886318,0.0,1.2449764847886318
918,1,306,batt_kup306,0.9323579183071683,0.0,0.9323579183071683
921,1,307,batt_kup307,1.655677889446806,0.0,1.655677889446806
924,1,308,batt_kup308,1.1169605754695882,0.0,1.1169605754695882
927,1,309,batt_kup309,1.062295707484111,0.0,1.062295707484111
930,1,310,batt_tim310,0.7684657389778455,0.0,0.7684657389778455
933,1,311,batt_tim311,0.42944969063908456,0.0,0.42944969063908456
936,1,312,batt_tim312,0.6837163598463168,0.0,0.6837163598463168
939,1,313,batt_tim313,1.0227382783631302,0.0,1.0227382783631302
942,1,314,batt_tim314,0.7854183335563604,0.0,0.7854183335563604
945,1,315,batt_tim315,1.0170839523605046,0.0,1.0170839523605046
948,1,316,batt_tim316,0.504777228920863,0.0,0.504777228920863
951,1,317,batt_tim317,0.7063218820480417,0.0,0.7063218820480417
954,1,318,batt_tim318,0.6102948031241863,0.0,0.6102948031241863
957,1,319,batt_tim319,1.2751956718368358,0.0,1.2751956718368358
